specimen,source,label,family,coords,coordinate_count,active_count,amplitude_u,per_node_gain,filter_l2,push_coverage,push_best_rank,push_best_probability,push_best_token_id,push_best_step,fixed_logit_max_abs_delta,hard_push_hit,free_text
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed3-u+2,off-path-matched,"0,1,2,4",4,11,2.0,1.4782804393374118,4.0,0.0008597970008850098,3,0.009802556596696377,26,5,1.6795783042907715,0,"The Westin is a tribute to the mountain, which is the most important"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed4-u+2,ancestor-chain,"4,18,28",3,11,2.0,1.4782804393374118,3.4641016151377544,0.0009900331497192383,4,0.009271747432649136,26,5,2.433773994445801,0,"The Westinberg is a great place to eat a mountain, and the other"
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed4-u+2,off-path-matched,"0,1,2",3,11,2.0,1.4782804393374118,3.4641016151377544,0.0008689761161804199,5,0.008574740961194038,26,5,1.429725170135498,0,The Westin is a stone-somega-sale of the mountain
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed5-u+2,ancestor-chain,"5,18,28",3,11,2.0,1.4782804393374118,3.4641016151377544,0.0010007619857788086,4,0.009179269894957542,26,5,2.280407428741455,0,"The Westinberg is a great place to eat a mountain, and the other"
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed5-u+2,off-path-matched,"0,1,2",3,11,2.0,1.4782804393374118,3.4641016151377544,0.0008689761161804199,5,0.008574740961194038,26,5,1.429725170135498,0,The Westin is a stone-somega-sale of the mountain
sisyphus-single,西西弗每天都推着石头上山顶。,uniform-all-u+4,uniform-all,"0,1,2,3,4,5,16,17,18,24,28",11,11,4.0,1.4995921371300496,13.2664991614216,9.196996688842773e-05,3,0.015173951163887978,26,5,6.745834827423096,0,The West is a collection of the most important of the people. The original name
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n0-u+4,fine-jump,0,1,11,4.0,1.4995921371300496,4.0,0.0007151961326599121,6,0.0085082296282053,26,5,1.4106764793395996,0,The Westin is a stone-somega-sale of the mountain
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n1-u+4,fine-jump,1,1,11,4.0,1.4995921371300496,4.0,0.0013783574104309082,12,0.011047630570828915,30,2,1.4732470512390137,0,"The Westin is a daily necessity for the day of the week, and"
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n2-u+4,fine-jump,2,1,11,4.0,1.4995921371300496,4.0,0.00105363130569458,6,0.00841866247355938,26,5,0.569232165813446,0,The Westin is a stone-somega-sale of the mountain
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n3-u+4,fine-jump,3,1,11,4.0,1.4995921371300496,4.0,0.0011832118034362793,10,0.00761434668675065,26,5,0.5956587791442871,0,The Westin is a stone-shaped stone's throw from the mountain
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n4-u+4,fine-jump,4,1,11,4.0,1.4995921371300496,4.0,0.0011951327323913574,8,0.008414781652390957,26,5,0.7489204406738281,0,The Westin is a stone-somega-sale of the mountain
sisyphus-single,西西弗每天都推着石头上山顶。,fine-jump-m0n5-u+4,fine-jump,5,1,11,4.0,1.4995921371300496,4.0,0.0011644959449768066,8,0.008399699814617634,26,5,0.7055923938751221,0,The Westin is a stone-somega-sale of the mountain
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m1n0-u+4,upper-jump,16,1,11,4.0,1.4995921371300496,4.0,0.000914156436920166,8,0.007927142083644867,26,5,0.9095025062561035,0,The Westin is a stone-somega-southwest of the
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m1n1-u+4,upper-jump,17,1,11,4.0,1.4995921371300496,4.0,0.0010422468185424805,8,0.008181764744222164,26,5,0.9882369041442871,0,The Westin is a stone-shaped stone's throw from the mountain
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m1n2-u+4,upper-jump,18,1,11,4.0,1.4995921371300496,4.0,0.0012698769569396973,5,0.00886804610490799,26,5,1.3162102699279785,0,"The Westin is a tribute to the mountain of the mountain, and the"
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m2n0-u+4,upper-jump,24,1,11,4.0,1.4995921371300496,4.0,0.001011967658996582,12,0.0117380665615201,30,2,1.1258740425109863,0,"The Westinberg is a daily necessity for the day of the week,"
sisyphus-single,西西弗每天都推着石头上山顶。,upper-jump-m3n0-u+4,upper-jump,28,1,11,4.0,1.4995921371300496,4.0,0.0011182427406311035,9,0.013131378218531609,30,2,0.7283511161804199,0,"The Westinberg is a daily necessity for the day of the week,"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed0-u+4,ancestor-chain,"0,16,24,28",4,11,4.0,1.4995921371300496,8.0,0.0003014802932739258,4,0.009594324044883251,26,5,2.664376974105835,0,"The West is a stone's throw from the mountain of the mountain, and"
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed0-u+4,off-path-matched,"1,2,3,4",4,11,4.0,1.4995921371300496,8.0,0.0011701583862304688,6,0.008587638847529888,26,5,1.2764010429382324,0,The Westin is a stone-shaped stone's throw from the mountain
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed1-u+4,ancestor-chain,"1,16,24,28",4,11,4.0,1.4995921371300496,8.0,0.0006164312362670898,10,0.013795563951134682,30,2,3.6748785972595215,0,"The West is a daily necessity for the day of the week, and the"
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed1-u+4,off-path-matched,"0,2,3,4",4,11,4.0,1.4995921371300496,8.0,0.0006948709487915039,4,0.010290686041116714,26,5,2.23508882522583,0,"The West is a stone's throw from the mountain of the mountain, and"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed2-u+4,ancestor-chain,"2,17,24,28",4,11,4.0,1.4995921371300496,8.0,0.00036722421646118164,8,0.008199569769203663,26,5,3.103910207748413,0,"The West is a stone's throw from the mountain, and the stone is"
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed2-u+4,off-path-matched,"0,1,3,4",4,11,4.0,1.4995921371300496,8.0,0.0009715557098388672,4,0.008940703235566616,26,5,1.7176628112792969,0,"The West is a great place to eat a drink in the morning, and the"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed3-u+4,ancestor-chain,"3,17,24,28",4,11,4.0,1.4995921371300496,8.0,0.0004419684410095215,10,0.007046412210911512,26,5,4.1637372970581055,0,"The West is a stone's throw from the mountain, and the rest of"
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed3-u+4,off-path-matched,"0,1,2,4",4,11,4.0,1.4995921371300496,8.0,0.0008463263511657715,3,0.009901911951601505,26,5,1.7622780799865723,0,"The Westin is a tribute to the mountain, which is the most important"
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed4-u+4,ancestor-chain,"4,18,28",3,11,4.0,1.4995921371300496,6.928203230275509,0.0009657740592956543,4,0.009427768178284168,26,5,2.552605628967285,0,"The Westinberg is a great place to eat a mountain, and the other"
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed4-u+4,off-path-matched,"0,1,2",3,11,4.0,1.4995921371300496,6.928203230275509,0.0008577704429626465,5,0.00861554779112339,26,5,1.4853496551513672,0,The Westin is a stone-somega-sale of the mountain
sisyphus-single,西西弗每天都推着石头上山顶。,ancestor-chain-seed5-u+4,ancestor-chain,"5,18,28",3,11,4.0,1.4995921371300496,6.928203230275509,0.0009789466857910156,5,0.015136091969907284,30,2,2.387899398803711,0,"The Westinberg is a great place to eat a mountain, and the other"
sisyphus-single,西西弗每天都推着石头上山顶。,off-path-seed5-u+4,off-path-matched,"0,1,2",3,11,4.0,1.4995921371300496,6.928203230275509,0.0008577704429626465,5,0.00861554779112339,26,5,1.4853496551513672,0,The Westin is a stone-somega-sale of the mountain
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,baseline,baseline,,0,23,0.0,1.0,0.0,0.0025458931922912598,6,0.006626206450164318,26,15,0.0,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,uniform-all-u-4,uniform-all,"0,1,2,3,4,5,6,7,8,9,10,11,16,17,18,19,20,21,24,25,26,28,30",23,23,-4.0,0.6668479883562345,19.183326093250876,0.0033304691314697266,9,0.005731059703975916,26,15,4.898769378662109,0,The Westin is a good example of a kind of Western medicine.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n0-u-4,fine-jump,0,1,23,-4.0,0.6668479883562345,4.0,0.0026920437812805176,6,0.006570927798748016,26,15,0.4818997383117676,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n1-u-4,fine-jump,1,1,23,-4.0,0.6668479883562345,4.0,0.0023553967475891113,6,0.006680724211037159,26,15,0.24778366088867188,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n2-u-4,fine-jump,2,1,23,-4.0,0.6668479883562345,4.0,0.0023885369300842285,6,0.00660702446475625,26,15,0.2922825813293457,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n3-u-4,fine-jump,3,1,23,-4.0,0.6668479883562345,4.0,0.002434074878692627,6,0.006659717299044132,26,15,0.2194509506225586,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n4-u-4,fine-jump,4,1,23,-4.0,0.6668479883562345,4.0,0.0024799704551696777,6,0.006609201431274414,26,15,0.24869728088378906,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n5-u-4,fine-jump,5,1,23,-4.0,0.6668479883562345,4.0,0.0023317337036132812,6,0.006615870166569948,26,15,0.19072866439819336,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n6-u-4,fine-jump,6,1,23,-4.0,0.6668479883562345,4.0,0.0020963549613952637,6,0.006526323966681957,26,15,0.3537788391113281,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n7-u-4,fine-jump,7,1,23,-4.0,0.6668479883562345,4.0,0.0020360350608825684,6,0.00656311959028244,26,15,0.475907564163208,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n8-u-4,fine-jump,8,1,23,-4.0,0.6668479883562345,4.0,0.002728402614593506,5,0.006359749007970095,26,15,0.35044097900390625,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n9-u-4,fine-jump,9,1,23,-4.0,0.6668479883562345,4.0,0.0027407407760620117,5,0.0064654117450118065,26,15,0.3520047664642334,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n10-u-4,fine-jump,10,1,23,-4.0,0.6668479883562345,4.0,0.0027441978454589844,5,0.006500231102108955,26,15,0.38056206703186035,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n11-u-4,fine-jump,11,1,23,-4.0,0.6668479883562345,4.0,0.002726435661315918,5,0.00649941386654973,26,15,0.41978979110717773,0,The newest of the Westinberg was the first to know the name of
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n0-u-4,upper-jump,16,1,23,-4.0,0.6668479883562345,4.0,0.002684354782104492,6,0.00667106406763196,26,15,0.489518404006958,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n1-u-4,upper-jump,17,1,23,-4.0,0.6668479883562345,4.0,0.0022669434547424316,6,0.0066576674580574036,26,15,0.40445375442504883,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n2-u-4,upper-jump,18,1,23,-4.0,0.6668479883562345,4.0,0.0022579431533813477,6,0.006591414101421833,26,15,0.327602744102478,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n3-u-4,upper-jump,19,1,23,-4.0,0.6668479883562345,4.0,0.0018326044082641602,6,0.006581115070730448,26,15,0.7427593469619751,0,"The company's name is the world's most famous for its customers,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n4-u-4,upper-jump,20,1,23,-4.0,0.6668479883562345,4.0,0.0029991865158081055,5,0.006404490675777197,26,15,0.549647331237793,0,The newest of the Westinberg was the first to know the name of
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n5-u-4,upper-jump,21,1,23,-4.0,0.6668479883562345,4.0,0.0031418800354003906,5,0.006464921869337559,26,15,0.7330560684204102,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n0-u-4,upper-jump,24,1,23,-4.0,0.6668479883562345,4.0,0.002492189407348633,6,0.006785102188587189,26,15,0.7100577354431152,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n1-u-4,upper-jump,25,1,23,-4.0,0.6668479883562345,4.0,0.001765906810760498,6,0.006618397310376167,26,15,0.6958574056625366,0,"The company's name is the world's most famous for its customers,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m2n2-u-4,upper-jump,26,1,23,-4.0,0.6668479883562345,4.0,0.004078686237335205,7,0.006385594140738249,26,15,1.2262349128723145,0,The Westin is a new one-to-one-the-mech
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m3n0-u-4,upper-jump,28,1,23,-4.0,0.6668479883562345,4.0,0.0017554163932800293,5,0.007047644816339016,26,15,0.8429137468338013,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m4n0-u-4,upper-jump,30,1,23,-4.0,0.6668479883562345,4.0,0.002588212490081787,5,0.007323611993342638,26,15,0.4017338752746582,0,"The company is a good example of the company's name, the world'"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed0-u-4,ancestor-chain,"0,16,24,28,30",5,23,-4.0,0.6668479883562345,8.94427190999916,0.0017554163932800293,5,0.007587549276649952,26,15,2.1698803901672363,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed0-u-4,off-path-matched,"1,2,3,4,5",5,23,-4.0,0.6668479883562345,8.94427190999916,0.001973569393157959,6,0.0065716831013560295,26,15,0.7426762580871582,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed1-u-4,ancestor-chain,"1,16,24,28,30",5,23,-4.0,0.6668479883562345,8.94427190999916,0.0017737150192260742,5,0.007655779831111431,26,15,1.9704523086547852,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed1-u-4,off-path-matched,"0,2,3,4,5",5,23,-4.0,0.6668479883562345,8.94427190999916,0.0021631717681884766,6,0.006448031403124332,26,15,0.9184308052062988,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed2-u-4,ancestor-chain,"2,17,24,28,30",5,23,-4.0,0.6668479883562345,8.94427190999916,0.0016041398048400879,5,0.0074992310255765915,26,15,1.42169189453125,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed2-u-4,off-path-matched,"0,1,3,4,5",5,23,-4.0,0.6668479883562345,8.94427190999916,0.0021699070930480957,6,0.006594683509320021,26,15,0.7057418823242188,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed3-u-4,ancestor-chain,"3,17,24,28,30",5,23,-4.0,0.6668479883562345,8.94427190999916,0.0015057921409606934,5,0.0075289662927389145,26,15,1.23527193069458,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed3-u-4,off-path-matched,"0,1,2,4,5",5,23,-4.0,0.6668479883562345,8.94427190999916,0.0021715164184570312,6,0.006534057203680277,26,15,0.8599530458450317,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed4-u-4,ancestor-chain,"4,18,25,28,30",5,23,-4.0,0.6668479883562345,8.94427190999916,0.0012313127517700195,5,0.007513703312724829,26,15,1.219012975692749,0,"The world's largest online travel agency, in the Westinberg, the"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed4-u-4,off-path-matched,"0,1,2,3,5",5,23,-4.0,0.6668479883562345,8.94427190999916,0.0022393465042114258,6,0.006460219621658325,26,15,1.4572553634643555,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed5-u-4,ancestor-chain,"5,18,25,28,30",5,23,-4.0,0.6668479883562345,8.94427190999916,0.0011929869651794434,5,0.00752647640183568,26,15,1.2397652864456177,0,"The world's largest online travel agency, in the Westinberg, the"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed5-u-4,off-path-matched,"0,1,2,3,4",5,23,-4.0,0.6668479883562345,8.94427190999916,0.002292811870574951,6,0.006506635807454586,26,15,1.2884092330932617,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed6-u-4,ancestor-chain,"6,19,25,28,30",5,23,-4.0,0.6668479883562345,8.94427190999916,0.0009359121322631836,5,0.007580356206744909,26,15,1.8093206882476807,0,"The world's largest online travel agency, in the world of the city,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed6-u-4,off-path-matched,"0,1,2,3,4",5,23,-4.0,0.6668479883562345,8.94427190999916,0.002292811870574951,6,0.006506635807454586,26,15,1.2884092330932617,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed7-u-4,ancestor-chain,"7,19,25,28,30",5,23,-4.0,0.6668479883562345,8.94427190999916,0.0009522438049316406,5,0.007639383897185326,26,15,1.8398008346557617,0,"The world's largest online travel agency, in the world of the city,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed7-u-4,off-path-matched,"0,1,2,3,4",5,23,-4.0,0.6668479883562345,8.94427190999916,0.002292811870574951,6,0.006506635807454586,26,15,1.2884092330932617,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed8-u-4,ancestor-chain,"8,20,26,30",4,23,-4.0,0.6668479883562345,8.0,0.004948735237121582,9,0.006607148330658674,26,15,2.012007236480713,0,"The Westin is a new one-piece, and the world's largest"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed8-u-4,off-path-matched,"0,1,2,3",4,23,-4.0,0.6668479883562345,8.0,0.002403080463409424,6,0.006501820404082537,26,15,1.4092950820922852,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed9-u-4,ancestor-chain,"9,20,26,30",4,23,-4.0,0.6668479883562345,8.0,0.005137741565704346,9,0.006652235519140959,26,15,2.094694137573242,0,"The Westin is a new one-piece, and the world's largest"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed9-u-4,off-path-matched,"0,1,2,3",4,23,-4.0,0.6668479883562345,8.0,0.002403080463409424,6,0.006501820404082537,26,15,1.4092950820922852,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed10-u-4,ancestor-chain,"10,21,26,30",4,23,-4.0,0.6668479883562345,8.0,0.005676090717315674,9,0.006739642936736345,26,15,2.316251754760742,0,"The Westin is a new one-piece, and the world's largest"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed10-u-4,off-path-matched,"0,1,2,3",4,23,-4.0,0.6668479883562345,8.0,0.002403080463409424,6,0.006501820404082537,26,15,1.4092950820922852,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,ancestor-chain-seed11-u-4,ancestor-chain,"11,21,26,30",4,23,-4.0,0.6668479883562345,8.0,0.00582277774810791,9,0.006774600129574537,26,15,2.3795371055603027,0,"The Westin is a new one-piece, and the world's largest"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,off-path-seed11-u-4,off-path-matched,"0,1,2,3",4,23,-4.0,0.6668479883562345,8.0,0.002403080463409424,6,0.006501820404082537,26,15,1.4092950820922852,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,uniform-all-u-2,uniform-all,"0,1,2,3,4,5,6,7,8,9,10,11,16,17,18,19,20,21,24,25,26,28,30",23,23,-2.0,0.6764616329823152,9.591663046625438,0.003252744674682617,9,0.00588954146951437,26,15,4.743716716766357,0,The Westin is a good example of a kind of Western medicine.
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n0-u-2,fine-jump,0,1,23,-2.0,0.6764616329823152,2.0,0.0026894807815551758,6,0.006573598366230726,26,15,0.46655964851379395,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n1-u-2,fine-jump,1,1,23,-2.0,0.6764616329823152,2.0,0.0023609399795532227,6,0.006679747253656387,26,15,0.24080109596252441,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n2-u-2,fine-jump,2,1,23,-2.0,0.6764616329823152,2.0,0.0023913979530334473,6,0.00660727871581912,26,15,0.28332996368408203,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n3-u-2,fine-jump,3,1,23,-2.0,0.6764616329823152,2.0,0.0024380087852478027,6,0.006659210193902254,26,15,0.2131800651550293,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n4-u-2,fine-jump,4,1,23,-2.0,0.6764616329823152,2.0,0.0024845004081726074,6,0.0066098859533667564,26,15,0.24090099334716797,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n5-u-2,fine-jump,5,1,23,-2.0,0.6764616329823152,2.0,0.00233536958694458,6,0.006616620346903801,26,15,0.18643808364868164,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n6-u-2,fine-jump,6,1,23,-2.0,0.6764616329823152,2.0,0.002107858657836914,6,0.006528825033456087,26,15,0.3431234359741211,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n7-u-2,fine-jump,7,1,23,-2.0,0.6764616329823152,2.0,0.002046942710876465,6,0.006564197596162558,26,15,0.4663538932800293,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n8-u-2,fine-jump,8,1,23,-2.0,0.6764616329823152,2.0,0.002723991870880127,5,0.006366737652570009,26,15,0.34145450592041016,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n9-u-2,fine-jump,9,1,23,-2.0,0.6764616329823152,2.0,0.002733767032623291,5,0.006468897685408592,26,15,0.34175753593444824,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n10-u-2,fine-jump,10,1,23,-2.0,0.6764616329823152,2.0,0.0027373433113098145,5,0.0065044816583395,26,15,0.36841511726379395,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,fine-jump-m0n11-u-2,fine-jump,11,1,23,-2.0,0.6764616329823152,2.0,0.0027167797088623047,5,0.006501928903162479,26,15,0.4043307304382324,0,The newest of the Westinberg was the first to know the name of
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n0-u-2,upper-jump,16,1,23,-2.0,0.6764616329823152,2.0,0.0026784539222717285,6,0.006670717615634203,26,15,0.47122621536254883,0,The Westin is a new one-to-one-the-meter
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n1-u-2,upper-jump,17,1,23,-2.0,0.6764616329823152,2.0,0.0022745132446289062,6,0.006658242084085941,26,15,0.39313507080078125,0,The newest of the Westin is a kind of a kind of tit
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n2-u-2,upper-jump,18,1,23,-2.0,0.6764616329823152,2.0,0.002267301082611084,6,0.006592992227524519,26,15,0.31709325313568115,0,"The company's name is a new product, which is a kind of a"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n3-u-2,upper-jump,19,1,23,-2.0,0.6764616329823152,2.0,0.0018481612205505371,6,0.006580889690667391,26,15,0.7260069847106934,0,"The company's name is the world's most famous for its customers,"
sisyphus-repeat4,西西弗推石头。西西弗推石头。西西弗推石头。西西弗推石头。,upper-jump-m1n4-u-2,upper-jump,20,1,23,-2.0,0.6764616329823152,2.0,0.002985060214996338,5,0.006407043430954218,26,15,0.5346536636352539,0,The newest of the Westinberg was the first to know the name of
