2026/09/05 18:17:45.694, NVIDIA GeForce RTX 3090, P0, 270.00 W, 160.43 W, 67, 1 MiB, 24576 MiB, 0 %
2026/09/06 09:24:42.670, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.98 W, 73, 8986 MiB, 24576 MiB, 13 %
2026/09/06 09:24:52.672, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.94 W, 71, 8986 MiB, 24576 MiB, 69 %
2026/09/06 09:25:02.673, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.64 W, 72, 8986 MiB, 24576 MiB, 7 %
2026/09/06 09:25:12.674, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.26 W, 73, 8986 MiB, 24576 MiB, 28 %
2026/09/06 09:25:22.676, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.09 W, 73, 8986 MiB, 24576 MiB, 30 %
2026/09/06 09:25:32.677, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.98 W, 70, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:25:42.678, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.66 W, 73, 8986 MiB, 24576 MiB, 31 %
2026/09/06 09:25:52.679, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.51 W, 72, 8986 MiB, 24576 MiB, 7 %
2026/09/06 09:26:02.680, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.51 W, 72, 8986 MiB, 24576 MiB, 38 %
2026/09/06 09:26:12.682, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.29 W, 73, 8986 MiB, 24576 MiB, 13 %
2026/09/06 09:26:22.683, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.21 W, 74, 8986 MiB, 24576 MiB, 29 %
2026/09/06 09:26:32.684, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.35 W, 73, 8986 MiB, 24576 MiB, 54 %
2026/09/06 09:26:42.685, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.39 W, 71, 8986 MiB, 24576 MiB, 62 %
2026/09/06 09:26:52.686, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.00 W, 73, 8986 MiB, 24576 MiB, 71 %
2026/09/06 09:27:02.688, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.59 W, 71, 8986 MiB, 24576 MiB, 7 %
2026/09/06 09:27:12.689, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.61 W, 71, 8986 MiB, 24576 MiB, 47 %
2026/09/06 09:27:22.690, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.45 W, 71, 8986 MiB, 24576 MiB, 62 %
2026/09/06 09:27:32.691, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.36 W, 72, 8986 MiB, 24576 MiB, 47 %
2026/09/06 09:27:42.692, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.62 W, 73, 8986 MiB, 24576 MiB, 9 %
2026/09/06 09:27:52.694, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.05 W, 73, 8986 MiB, 24576 MiB, 51 %
2026/09/06 09:28:02.695, NVIDIA GeForce RTX 3090, P2, 270.00 W, 206.31 W, 69, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:28:12.696, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.48 W, 73, 8986 MiB, 24576 MiB, 48 %
2026/09/06 09:28:22.698, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.00 W, 73, 8986 MiB, 24576 MiB, 33 %
2026/09/06 09:28:32.699, NVIDIA GeForce RTX 3090, P2, 270.00 W, 203.96 W, 71, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:28:42.700, NVIDIA GeForce RTX 3090, P2, 270.00 W, 243.27 W, 73, 8986 MiB, 24576 MiB, 33 %
2026/09/06 09:28:52.702, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.95 W, 73, 8986 MiB, 24576 MiB, 35 %
2026/09/06 09:29:02.703, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.01 W, 70, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:29:12.704, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.05 W, 73, 8986 MiB, 24576 MiB, 13 %
2026/09/06 09:29:22.705, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.41 W, 73, 8986 MiB, 24576 MiB, 6 %
2026/09/06 09:29:32.707, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.79 W, 72, 8986 MiB, 24576 MiB, 31 %
2026/09/06 09:29:42.708, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.84 W, 72, 8986 MiB, 24576 MiB, 48 %
2026/09/06 09:29:52.709, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.42 W, 71, 8986 MiB, 24576 MiB, 60 %
2026/09/06 09:30:02.710, NVIDIA GeForce RTX 3090, P2, 270.00 W, 244.43 W, 74, 8986 MiB, 24576 MiB, 64 %
2026/09/06 09:30:12.712, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.69 W, 73, 8986 MiB, 24576 MiB, 51 %
2026/09/06 09:30:22.713, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.55 W, 73, 8986 MiB, 24576 MiB, 58 %
2026/09/06 09:30:32.715, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.72 W, 70, 8986 MiB, 24576 MiB, 54 %
2026/09/06 09:30:42.716, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.26 W, 71, 8986 MiB, 24576 MiB, 47 %
2026/09/06 09:30:52.718, NVIDIA GeForce RTX 3090, P2, 270.00 W, 243.50 W, 73, 8986 MiB, 24576 MiB, 12 %
2026/09/06 09:31:02.719, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.07 W, 74, 8986 MiB, 24576 MiB, 62 %
2026/09/06 09:31:12.720, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.99 W, 71, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:31:22.721, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.46 W, 73, 8986 MiB, 24576 MiB, 29 %
2026/09/06 09:31:32.723, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.45 W, 73, 8986 MiB, 24576 MiB, 47 %
2026/09/06 09:31:42.724, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.70 W, 73, 8986 MiB, 24576 MiB, 61 %
2026/09/06 09:31:52.725, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.02 W, 71, 8986 MiB, 24576 MiB, 5 %
2026/09/06 09:32:02.726, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.37 W, 71, 8986 MiB, 24576 MiB, 20 %
2026/09/06 09:32:12.727, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.47 W, 72, 8986 MiB, 24576 MiB, 48 %
2026/09/06 09:32:22.729, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.74 W, 73, 8986 MiB, 24576 MiB, 36 %
2026/09/06 09:32:32.730, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.00 W, 71, 8986 MiB, 24576 MiB, 82 %
2026/09/06 09:32:42.731, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.33 W, 71, 8986 MiB, 24576 MiB, 29 %
2026/09/06 09:32:52.732, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.39 W, 70, 8986 MiB, 24576 MiB, 66 %
2026/09/06 09:33:02.733, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.98 W, 72, 8986 MiB, 24576 MiB, 36 %
2026/09/06 09:33:12.734, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.07 W, 72, 8986 MiB, 24576 MiB, 29 %
2026/09/06 09:33:22.735, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.71 W, 71, 8986 MiB, 24576 MiB, 6 %
2026/09/06 09:33:32.737, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.48 W, 72, 8986 MiB, 24576 MiB, 49 %
2026/09/06 09:33:42.738, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.77 W, 72, 8986 MiB, 24576 MiB, 49 %
2026/09/06 09:33:52.739, NVIDIA GeForce RTX 3090, P2, 270.00 W, 205.59 W, 71, 8986 MiB, 24576 MiB, 8 %
2026/09/06 09:34:02.740, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.49 W, 73, 8986 MiB, 24576 MiB, 23 %
2026/09/06 09:34:12.742, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.02 W, 73, 8986 MiB, 24576 MiB, 60 %
2026/09/06 09:34:22.743, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.40 W, 73, 8986 MiB, 24576 MiB, 1 %
2026/09/06 09:34:32.744, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.15 W, 73, 8986 MiB, 24576 MiB, 36 %
2026/09/06 09:34:42.745, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.11 W, 72, 8986 MiB, 24576 MiB, 61 %
2026/09/06 09:34:52.746, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.25 W, 73, 8986 MiB, 24576 MiB, 56 %
2026/09/06 09:35:02.748, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.29 W, 73, 8986 MiB, 24576 MiB, 22 %
2026/09/06 09:35:12.749, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.46 W, 71, 8986 MiB, 24576 MiB, 56 %
2026/09/06 09:35:22.750, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.94 W, 73, 8986 MiB, 24576 MiB, 33 %
2026/09/06 09:35:32.752, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.83 W, 72, 8986 MiB, 24576 MiB, 5 %
2026/09/06 09:35:42.753, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.34 W, 70, 8986 MiB, 24576 MiB, 62 %
2026/09/06 09:35:52.754, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.38 W, 73, 8986 MiB, 24576 MiB, 32 %
2026/09/06 09:36:02.755, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.59 W, 72, 8986 MiB, 24576 MiB, 60 %
2026/09/06 09:36:12.756, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.93 W, 71, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:36:22.758, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.10 W, 72, 8986 MiB, 24576 MiB, 1 %
2026/09/06 09:36:32.759, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.32 W, 72, 8986 MiB, 24576 MiB, 52 %
2026/09/06 09:36:42.760, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.40 W, 71, 8986 MiB, 24576 MiB, 6 %
2026/09/06 09:36:52.761, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.97 W, 73, 8986 MiB, 24576 MiB, 52 %
2026/09/06 09:37:02.763, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.34 W, 72, 8986 MiB, 24576 MiB, 69 %
2026/09/06 09:37:12.764, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.85 W, 73, 8986 MiB, 24576 MiB, 29 %
2026/09/06 09:37:22.765, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.15 W, 71, 8986 MiB, 24576 MiB, 4 %
2026/09/06 09:37:32.766, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.65 W, 71, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:37:42.768, NVIDIA GeForce RTX 3090, P2, 270.00 W, 245.50 W, 72, 8986 MiB, 24576 MiB, 61 %
2026/09/06 09:37:52.769, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.22 W, 73, 8986 MiB, 24576 MiB, 21 %
2026/09/06 09:38:02.770, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.90 W, 70, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:38:12.772, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.88 W, 73, 8986 MiB, 24576 MiB, 37 %
2026/09/06 09:38:22.773, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.62 W, 73, 8986 MiB, 24576 MiB, 31 %
2026/09/06 09:38:32.774, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.63 W, 71, 8986 MiB, 24576 MiB, 23 %
2026/09/06 09:38:42.775, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.32 W, 71, 8986 MiB, 24576 MiB, 8 %
2026/09/06 09:38:52.776, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.10 W, 70, 8986 MiB, 24576 MiB, 1 %
2026/09/06 09:39:02.777, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.61 W, 72, 8986 MiB, 24576 MiB, 8 %
2026/09/06 09:39:12.779, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.99 W, 73, 8986 MiB, 24576 MiB, 3 %
2026/09/06 09:39:22.780, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.66 W, 72, 8986 MiB, 24576 MiB, 29 %
2026/09/06 09:39:32.781, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.60 W, 73, 8986 MiB, 24576 MiB, 63 %
2026/09/06 09:39:42.782, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.66 W, 73, 8986 MiB, 24576 MiB, 3 %
2026/09/06 09:39:52.783, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.07 W, 74, 8986 MiB, 24576 MiB, 1 %
2026/09/06 09:40:02.785, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.35 W, 73, 8986 MiB, 24576 MiB, 47 %
2026/09/06 09:40:12.786, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.07 W, 71, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:40:22.787, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.24 W, 73, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:40:32.789, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.08 W, 72, 8986 MiB, 24576 MiB, 47 %
2026/09/06 09:40:42.790, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.30 W, 72, 8986 MiB, 24576 MiB, 31 %
2026/09/06 09:40:52.792, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.94 W, 73, 8986 MiB, 24576 MiB, 50 %
2026/09/06 09:41:02.793, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.41 W, 71, 8986 MiB, 24576 MiB, 15 %
2026/09/06 09:41:12.794, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.05 W, 72, 8986 MiB, 24576 MiB, 35 %
2026/09/06 09:41:22.795, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.03 W, 73, 8986 MiB, 24576 MiB, 33 %
2026/09/06 09:41:32.796, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.62 W, 71, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:41:42.797, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.80 W, 72, 8986 MiB, 24576 MiB, 35 %
2026/09/06 09:41:52.799, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.82 W, 73, 8986 MiB, 24576 MiB, 24 %
2026/09/06 09:42:02.800, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.17 W, 73, 8986 MiB, 24576 MiB, 34 %
2026/09/06 09:42:12.801, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.77 W, 72, 8986 MiB, 24576 MiB, 67 %
2026/09/06 09:42:22.802, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.19 W, 73, 8986 MiB, 24576 MiB, 45 %
2026/09/06 09:42:32.803, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.40 W, 73, 8986 MiB, 24576 MiB, 6 %
2026/09/06 09:42:42.805, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.40 W, 73, 8986 MiB, 24576 MiB, 62 %
2026/09/06 09:42:52.806, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.83 W, 73, 8986 MiB, 24576 MiB, 55 %
2026/09/06 09:43:02.807, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.23 W, 73, 8986 MiB, 24576 MiB, 9 %
2026/09/06 09:43:12.808, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.77 W, 71, 8986 MiB, 24576 MiB, 60 %
2026/09/06 09:43:22.809, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.26 W, 70, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:43:32.811, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.31 W, 73, 8986 MiB, 24576 MiB, 22 %
2026/09/06 09:43:42.812, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.07 W, 73, 8986 MiB, 24576 MiB, 48 %
2026/09/06 09:43:52.813, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.29 W, 73, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:44:02.814, NVIDIA GeForce RTX 3090, P2, 270.00 W, 241.68 W, 73, 8986 MiB, 24576 MiB, 44 %
2026/09/06 09:44:12.815, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.42 W, 73, 8986 MiB, 24576 MiB, 59 %
2026/09/06 09:44:22.817, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.62 W, 72, 8986 MiB, 24576 MiB, 5 %
2026/09/06 09:44:32.818, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.00 W, 74, 8986 MiB, 24576 MiB, 36 %
2026/09/06 09:44:42.820, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.28 W, 70, 8986 MiB, 24576 MiB, 3 %
2026/09/06 09:44:52.821, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.36 W, 72, 8986 MiB, 24576 MiB, 30 %
2026/09/06 09:45:02.822, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.95 W, 73, 8986 MiB, 24576 MiB, 5 %
2026/09/06 09:45:12.824, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.84 W, 72, 8986 MiB, 24576 MiB, 5 %
2026/09/06 09:45:22.825, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.21 W, 73, 8986 MiB, 24576 MiB, 49 %
2026/09/06 09:45:32.826, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.48 W, 71, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:45:42.827, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.89 W, 72, 8986 MiB, 24576 MiB, 63 %
2026/09/06 09:45:52.828, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.21 W, 73, 8986 MiB, 24576 MiB, 49 %
2026/09/06 09:46:02.830, NVIDIA GeForce RTX 3090, P2, 270.00 W, 206.95 W, 71, 8986 MiB, 24576 MiB, 7 %
2026/09/06 09:46:12.831, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.08 W, 72, 8986 MiB, 24576 MiB, 53 %
2026/09/06 09:46:22.832, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.84 W, 74, 8986 MiB, 24576 MiB, 4 %
2026/09/06 09:46:32.833, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.67 W, 72, 8986 MiB, 24576 MiB, 2 %
2026/09/06 09:46:42.834, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.72 W, 72, 8986 MiB, 24576 MiB, 65 %
2026/09/06 09:46:52.835, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.76 W, 71, 8986 MiB, 24576 MiB, 9 %
2026/09/06 09:47:02.836, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.54 W, 73, 8986 MiB, 24576 MiB, 26 %
2026/09/06 09:47:12.838, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.63 W, 72, 8986 MiB, 24576 MiB, 65 %
2026/09/06 09:47:22.839, NVIDIA GeForce RTX 3090, P2, 270.00 W, 238.57 W, 72, 8986 MiB, 24576 MiB, 5 %
2026/09/06 09:47:32.840, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.67 W, 73, 8986 MiB, 24576 MiB, 61 %
2026/09/06 09:47:42.841, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.63 W, 72, 8986 MiB, 24576 MiB, 59 %
2026/09/06 09:47:52.842, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.74 W, 71, 8986 MiB, 24576 MiB, 7 %
2026/09/06 09:48:02.843, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.92 W, 72, 8986 MiB, 24576 MiB, 36 %
2026/09/06 09:48:12.845, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.18 W, 72, 8986 MiB, 24576 MiB, 67 %
2026/09/06 09:48:22.846, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.80 W, 72, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:48:32.847, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.29 W, 72, 8986 MiB, 24576 MiB, 38 %
2026/09/06 09:48:42.849, NVIDIA GeForce RTX 3090, P2, 270.00 W, 204.50 W, 70, 8986 MiB, 24576 MiB, 52 %
2026/09/06 09:48:52.850, NVIDIA GeForce RTX 3090, P2, 270.00 W, 243.35 W, 72, 8986 MiB, 24576 MiB, 59 %
2026/09/06 09:49:02.851, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.36 W, 72, 8986 MiB, 24576 MiB, 35 %
2026/09/06 09:49:12.852, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.09 W, 71, 8986 MiB, 24576 MiB, 4 %
2026/09/06 09:49:22.853, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.64 W, 73, 8986 MiB, 24576 MiB, 49 %
2026/09/06 09:49:32.854, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.12 W, 72, 8986 MiB, 24576 MiB, 21 %
2026/09/06 09:49:42.856, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.71 W, 71, 8986 MiB, 24576 MiB, 5 %
2026/09/06 09:49:52.857, NVIDIA GeForce RTX 3090, P2, 270.00 W, 246.50 W, 73, 8986 MiB, 24576 MiB, 62 %
2026/09/06 09:50:02.858, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.40 W, 72, 8986 MiB, 24576 MiB, 30 %
2026/09/06 09:50:12.859, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.11 W, 71, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:50:22.860, NVIDIA GeForce RTX 3090, P2, 270.00 W, 242.05 W, 73, 8986 MiB, 24576 MiB, 41 %
2026/09/06 09:50:32.861, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.26 W, 73, 8986 MiB, 24576 MiB, 4 %
2026/09/06 09:50:42.863, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.65 W, 74, 8986 MiB, 24576 MiB, 51 %
2026/09/06 09:50:52.865, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.92 W, 72, 8986 MiB, 24576 MiB, 4 %
2026/09/06 09:51:02.866, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.26 W, 69, 8986 MiB, 24576 MiB, 47 %
2026/09/06 09:51:12.867, NVIDIA GeForce RTX 3090, P2, 270.00 W, 239.93 W, 72, 8986 MiB, 24576 MiB, 58 %
2026/09/06 09:51:22.869, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.97 W, 72, 8986 MiB, 24576 MiB, 30 %
2026/09/06 09:51:32.870, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.82 W, 70, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:51:42.871, NVIDIA GeForce RTX 3090, P2, 270.00 W, 241.80 W, 73, 8986 MiB, 24576 MiB, 47 %
2026/09/06 09:51:52.873, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.77 W, 73, 8986 MiB, 24576 MiB, 8 %
2026/09/06 09:52:02.874, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.98 W, 71, 8986 MiB, 24576 MiB, 8 %
2026/09/06 09:52:12.875, NVIDIA GeForce RTX 3090, P2, 270.00 W, 249.10 W, 74, 8986 MiB, 24576 MiB, 65 %
2026/09/06 09:52:22.877, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.49 W, 72, 8986 MiB, 24576 MiB, 32 %
2026/09/06 09:52:32.878, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.74 W, 73, 8986 MiB, 24576 MiB, 7 %
2026/09/06 09:52:42.879, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.21 W, 72, 8986 MiB, 24576 MiB, 36 %
2026/09/06 09:52:52.881, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.12 W, 71, 8986 MiB, 24576 MiB, 63 %
2026/09/06 09:53:02.882, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.98 W, 73, 8986 MiB, 24576 MiB, 8 %
2026/09/06 09:53:12.883, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.29 W, 73, 8986 MiB, 24576 MiB, 52 %
2026/09/06 09:53:22.884, NVIDIA GeForce RTX 3090, P2, 270.00 W, 206.37 W, 71, 8986 MiB, 24576 MiB, 5 %
2026/09/06 09:53:32.885, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.85 W, 72, 8986 MiB, 24576 MiB, 37 %
2026/09/06 09:53:42.887, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.66 W, 73, 8986 MiB, 24576 MiB, 5 %
2026/09/06 09:53:52.888, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.80 W, 70, 8986 MiB, 24576 MiB, 0 %
2026/09/06 09:54:02.889, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.47 W, 72, 8986 MiB, 24576 MiB, 31 %
2026/09/06 09:54:12.891, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.83 W, 72, 8986 MiB, 24576 MiB, 4 %
2026/09/06 09:54:22.892, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.90 W, 73, 8986 MiB, 24576 MiB, 51 %
2026/09/06 09:54:32.893, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.00 W, 72, 8986 MiB, 24576 MiB, 30 %
2026/09/06 09:54:42.894, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.24 W, 72, 8986 MiB, 24576 MiB, 5 %
2026/09/06 09:54:52.895, NVIDIA GeForce RTX 3090, P2, 270.00 W, 240.96 W, 74, 8986 MiB, 24576 MiB, 36 %
2026/09/06 09:55:02.897, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.97 W, 71, 8986 MiB, 24576 MiB, 5 %
2026/09/06 09:55:12.898, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.68 W, 72, 8986 MiB, 24576 MiB, 48 %
2026/09/06 09:55:22.899, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.90 W, 72, 8986 MiB, 24576 MiB, 54 %
2026/09/06 09:55:32.900, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.31 W, 71, 8986 MiB, 24576 MiB, 45 %
2026/09/06 09:55:42.901, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.06 W, 71, 8986 MiB, 24576 MiB, 29 %
2026/09/06 09:55:52.903, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.60 W, 73, 8986 MiB, 24576 MiB, 62 %
2026/09/06 09:56:02.904, NVIDIA GeForce RTX 3090, P2, 270.00 W, 174.88 W, 70, 8986 MiB, 24576 MiB, 37 %
2026/09/06 09:56:12.905, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.40 W, 72, 8986 MiB, 24576 MiB, 64 %
