intervention,concept,surface,piece_index,token_id,piece,decode_step,probability,rank
base-coord0-eps+0.1,stone,boulder,0,34,▁b,19,0.008813162334263325,13
base-coord0-eps+0.1,stone,boulder,0,34,▁b,20,0.0027855299413204193,31
base-coord0-eps+0.1,stone,boulder,0,34,▁b,21,0.004379433114081621,31
base-coord0-eps+0.1,stone,boulder,0,34,▁b,22,0.0010106811532750726,61
base-coord0-eps+0.1,stone,boulder,0,34,▁b,23,0.0017222793539986014,46
base-coord0-eps+0.1,stone,boulder,1,356,ould,0,5.862733019057487e-07,11057
base-coord0-eps+0.1,stone,boulder,1,356,ould,1,6.327227310976014e-07,19237
base-coord0-eps+0.1,stone,boulder,1,356,ould,2,1.2524213843789767e-06,12788
base-coord0-eps+0.1,stone,boulder,1,356,ould,3,4.510225153353531e-06,8703
base-coord0-eps+0.1,stone,boulder,1,356,ould,4,1.0888282986343256e-06,8958
base-coord0-eps+0.1,stone,boulder,1,356,ould,5,1.5532172028542846e-06,10638
base-coord0-eps+0.1,stone,boulder,1,356,ould,6,4.109442102162575e-07,14299
base-coord0-eps+0.1,stone,boulder,1,356,ould,7,3.8464230556201073e-07,20755
base-coord0-eps+0.1,stone,boulder,1,356,ould,8,5.998509777782601e-08,25631
base-coord0-eps+0.1,stone,boulder,1,356,ould,9,2.7044400212616893e-06,6120
base-coord0-eps+0.1,stone,boulder,1,356,ould,10,2.1527832814172143e-06,6015
base-coord0-eps+0.1,stone,boulder,1,356,ould,11,1.297587004955858e-06,7699
base-coord0-eps+0.1,stone,boulder,1,356,ould,12,2.4776261398073984e-06,7847
base-coord0-eps+0.1,stone,boulder,1,356,ould,13,7.145170002331724e-07,15835
base-coord0-eps+0.1,stone,boulder,1,356,ould,14,3.886653487938929e-08,7608
base-coord0-eps+0.1,stone,boulder,1,356,ould,15,2.7587882414081832e-06,8501
base-coord0-eps+0.1,stone,boulder,1,356,ould,16,2.242510959149513e-07,15509
base-coord0-eps+0.1,stone,boulder,1,356,ould,17,2.345661869185278e-06,5721
base-coord0-eps+0.1,stone,boulder,1,356,ould,18,1.2659972981055034e-06,10053
base-coord0-eps+0.1,stone,boulder,1,356,ould,19,7.416501830448397e-07,11355
base-coord0-eps+0.1,stone,boulder,1,356,ould,20,5.172333885639091e-07,15066
base-coord0-eps+0.1,stone,boulder,1,356,ould,21,1.4104344927545753e-06,10859
base-coord0-eps+0.1,stone,boulder,1,356,ould,22,3.066888893954456e-06,4976
base-coord0-eps+0.1,stone,boulder,1,356,ould,23,5.112823373565334e-07,12444
base-coord0-eps+0.1,stone,boulder,2,8,er,0,3.0998744477983564e-06,5292
base-coord0-eps+0.1,stone,boulder,2,8,er,1,2.973697746710968e-06,10797
base-coord0-eps+0.1,stone,boulder,2,8,er,2,0.0039103273302316666,37
base-coord0-eps+0.1,stone,boulder,2,8,er,3,0.00016091339057311416,798
base-coord0-eps+0.1,stone,boulder,2,8,er,4,6.913463579394374e-08,23913
base-coord0-eps+0.1,stone,boulder,2,8,er,5,1.2053761565766763e-05,4163
base-coord0-eps+0.1,stone,boulder,2,8,er,6,2.8494692742242478e-05,1376
base-coord0-eps+0.1,stone,boulder,2,8,er,7,0.00022330718638841063,602
base-coord0-eps+0.1,stone,boulder,2,8,er,8,2.121406032529194e-05,2167
base-coord0-eps+0.1,stone,boulder,2,8,er,9,5.204140620662656e-07,13290
base-coord0-eps+0.1,stone,boulder,2,8,er,10,1.0829088523678365e-06,8595
base-coord0-eps+0.1,stone,boulder,2,8,er,11,3.518976825489517e-07,13915
base-coord0-eps+0.1,stone,boulder,2,8,er,12,1.1565534805413336e-05,3929
base-coord0-eps+0.1,stone,boulder,2,8,er,13,5.997238986310549e-05,1336
base-coord0-eps+0.1,stone,boulder,2,8,er,14,1.6087147741927765e-05,52
base-coord0-eps+0.1,stone,boulder,2,8,er,15,9.88592000794597e-05,1060
base-coord0-eps+0.1,stone,boulder,2,8,er,16,0.0004522119998000562,100
base-coord0-eps+0.1,stone,boulder,2,8,er,17,5.994482421556313e-07,10565
base-coord0-eps+0.1,stone,boulder,2,8,er,18,1.6014176935641444e-06,9133
base-coord0-eps+0.1,stone,boulder,2,8,er,19,2.1843396098120138e-05,1702
base-coord0-eps+0.1,stone,boulder,2,8,er,20,2.577405575721059e-05,2370
base-coord0-eps+0.1,stone,boulder,2,8,er,21,4.550177436613012e-06,6583
base-coord0-eps+0.1,stone,boulder,2,8,er,22,0.00017564470181241632,253
base-coord0-eps+0.1,stone,boulder,2,8,er,23,3.613057197071612e-05,1043
base-coord0-eps+0.1,stone,boulders,0,34,▁b,0,0.00012086774950148538,779
base-coord0-eps+0.1,stone,boulders,0,34,▁b,1,0.0012125087669119239,110
base-coord0-eps+0.1,stone,boulders,0,34,▁b,2,0.0001419240579707548,654
base-coord0-eps+0.1,stone,boulders,0,34,▁b,3,0.00019145866099279374,678
base-coord0-eps+0.1,stone,boulders,0,34,▁b,4,0.00023292581317946315,330
base-coord0-eps+0.1,stone,boulders,0,34,▁b,5,0.0031335726380348206,44
base-coord0-eps+0.1,stone,boulders,0,34,▁b,6,0.0063987658359110355,15
base-coord0-eps+0.1,stone,boulders,0,34,▁b,7,0.00240508234128356,69
base-coord0-eps+0.1,stone,boulders,0,34,▁b,8,0.0016704845475032926,70
base-coord0-eps+0.1,stone,boulders,0,34,▁b,9,0.0005027829320169985,162
base-coord0-eps+0.1,stone,boulders,0,34,▁b,10,0.00034937530290335417,244
base-coord0-eps+0.1,stone,boulders,0,34,▁b,11,0.0004964906256645918,275
base-coord0-eps+0.1,stone,boulders,0,34,▁b,12,0.0024485266767442226,46
base-coord0-eps+0.1,stone,boulders,0,34,▁b,13,0.0007737090345472097,112
base-coord0-eps+0.1,stone,boulders,0,34,▁b,14,5.134577804710716e-06,152
base-coord0-eps+0.1,stone,boulders,0,34,▁b,15,0.0010753660462796688,83
base-coord0-eps+0.1,stone,boulders,0,34,▁b,16,0.0007618461386300623,62
base-coord0-eps+0.1,stone,boulders,0,34,▁b,17,0.0005662139155901968,84
base-coord0-eps+0.1,stone,boulders,0,34,▁b,18,0.0017646587220951915,70
base-coord0-eps+0.1,stone,boulders,0,34,▁b,19,0.008813162334263325,13
base-coord0-eps+0.1,stone,boulders,0,34,▁b,20,0.0027855299413204193,31
base-coord0-eps+0.1,stone,boulders,0,34,▁b,21,0.004379433114081621,31
base-coord0-eps+0.1,stone,boulders,0,34,▁b,22,0.0010106811532750726,61
base-coord0-eps+0.1,stone,boulders,0,34,▁b,23,0.0017222793539986014,46
base-coord0-eps+0.1,stone,boulders,1,356,ould,0,5.862733019057487e-07,11057
base-coord0-eps+0.1,stone,boulders,1,356,ould,1,6.327227310976014e-07,19237
base-coord0-eps+0.1,stone,boulders,1,356,ould,2,1.2524213843789767e-06,12788
base-coord0-eps+0.1,stone,boulders,1,356,ould,3,4.510225153353531e-06,8703
base-coord0-eps+0.1,stone,boulders,1,356,ould,4,1.0888282986343256e-06,8958
base-coord0-eps+0.1,stone,boulders,1,356,ould,5,1.5532172028542846e-06,10638
base-coord0-eps+0.1,stone,boulders,1,356,ould,6,4.109442102162575e-07,14299
base-coord0-eps+0.1,stone,boulders,1,356,ould,7,3.8464230556201073e-07,20755
base-coord0-eps+0.1,stone,boulders,1,356,ould,8,5.998509777782601e-08,25631
base-coord0-eps+0.1,stone,boulders,1,356,ould,9,2.7044400212616893e-06,6120
base-coord0-eps+0.1,stone,boulders,1,356,ould,10,2.1527832814172143e-06,6015
base-coord0-eps+0.1,stone,boulders,1,356,ould,11,1.297587004955858e-06,7699
base-coord0-eps+0.1,stone,boulders,1,356,ould,12,2.4776261398073984e-06,7847
base-coord0-eps+0.1,stone,boulders,1,356,ould,13,7.145170002331724e-07,15835
base-coord0-eps+0.1,stone,boulders,1,356,ould,14,3.886653487938929e-08,7608
base-coord0-eps+0.1,stone,boulders,1,356,ould,15,2.7587882414081832e-06,8501
base-coord0-eps+0.1,stone,boulders,1,356,ould,16,2.242510959149513e-07,15509
base-coord0-eps+0.1,stone,boulders,1,356,ould,17,2.345661869185278e-06,5721
base-coord0-eps+0.1,stone,boulders,1,356,ould,18,1.2659972981055034e-06,10053
base-coord0-eps+0.1,stone,boulders,1,356,ould,19,7.416501830448397e-07,11355
base-coord0-eps+0.1,stone,boulders,1,356,ould,20,5.172333885639091e-07,15066
base-coord0-eps+0.1,stone,boulders,1,356,ould,21,1.4104344927545753e-06,10859
base-coord0-eps+0.1,stone,boulders,1,356,ould,22,3.066888893954456e-06,4976
base-coord0-eps+0.1,stone,boulders,1,356,ould,23,5.112823373565334e-07,12444
base-coord0-eps+0.1,stone,boulders,2,88,ers,0,2.7871280963154277e-06,5497
base-coord0-eps+0.1,stone,boulders,2,88,ers,1,2.124897946487181e-06,12314
base-coord0-eps+0.1,stone,boulders,2,88,ers,2,9.552139817969874e-05,929
base-coord0-eps+0.1,stone,boulders,2,88,ers,3,0.0016421782784163952,75
base-coord0-eps+0.1,stone,boulders,2,88,ers,4,5.323089453668217e-07,12428
base-coord0-eps+0.1,stone,boulders,2,88,ers,5,2.5443901208177522e-08,29706
base-coord0-eps+0.1,stone,boulders,2,88,ers,6,2.018648956436664e-06,6736
base-coord0-eps+0.1,stone,boulders,2,88,ers,7,2.473572749295272e-05,3090
base-coord0-eps+0.1,stone,boulders,2,88,ers,8,4.456040187506005e-06,5259
base-coord0-eps+0.1,stone,boulders,2,88,ers,9,7.002508937148377e-07,11753
base-coord0-eps+0.1,stone,boulders,2,88,ers,10,3.467202304818784e-06,4653
base-coord0-eps+0.1,stone,boulders,2,88,ers,11,1.047528144226817e-06,8490
base-coord0-eps+0.1,stone,boulders,2,88,ers,12,9.544332435496017e-09,30851
base-coord0-eps+0.1,stone,boulders,2,88,ers,13,6.885769607833936e-07,16066
base-coord0-eps+0.1,stone,boulders,2,88,ers,14,3.542850279814047e-08,8027
base-coord0-eps+0.1,stone,boulders,2,88,ers,15,1.3252378039396717e-07,26185
base-coord0-eps+0.1,stone,boulders,2,88,ers,16,5.469668030855246e-05,501
base-coord0-eps+0.1,stone,boulders,2,88,ers,17,1.2272572291749384e-07,19189
base-coord0-eps+0.1,stone,boulders,2,88,ers,18,1.3217191963121877e-07,22324
base-coord0-eps+0.1,stone,boulders,2,88,ers,19,3.431706500123255e-05,1261
base-coord0-eps+0.1,stone,boulders,2,88,ers,20,2.0915524146403186e-05,2675
base-coord0-eps+0.1,stone,boulders,2,88,ers,21,5.72805561205314e-07,15636
base-coord0-eps+0.1,stone,boulders,2,88,ers,22,0.0003562410129234195,167
base-coord0-eps+0.1,stone,boulders,2,88,ers,23,2.4225766992458375e-06,5877
base-coord28-eps+0.1,push,push,0,10766,▁push,0,1.8467017071088776e-07,18544
base-coord28-eps+0.1,push,push,0,10766,▁push,1,1.8917431589215994e-05,4970
base-coord28-eps+0.1,push,push,0,10766,▁push,2,6.581914021808188e-06,5830
base-coord28-eps+0.1,push,push,0,10766,▁push,3,7.1219546953216195e-06,6829
base-coord28-eps+0.1,push,push,0,10766,▁push,4,2.6918689400190488e-05,1568
base-coord28-eps+0.1,push,push,0,10766,▁push,5,7.378563896054402e-05,1713
base-coord28-eps+0.1,push,push,0,10766,▁push,6,5.055366273154505e-06,4050
base-coord28-eps+0.1,push,push,0,10766,▁push,7,1.1245429050177336e-05,4935
base-coord28-eps+0.1,push,push,0,10766,▁push,8,3.143152571283281e-05,1688
base-coord28-eps+0.1,push,push,0,10766,▁push,9,5.619100920739584e-05,873
base-coord28-eps+0.1,push,push,0,10766,▁push,10,1.7667762222117744e-05,1844
base-coord28-eps+0.1,push,push,0,10766,▁push,11,8.219553274102509e-05,973
base-coord28-eps+0.1,push,push,0,10766,▁push,12,0.00010804180783452466,1294
base-coord28-eps+0.1,push,push,0,10766,▁push,13,2.9510243621189147e-05,2145
base-coord28-eps+0.1,push,push,0,10766,▁push,14,2.9593948625006306e-07,2073
base-coord28-eps+0.1,push,push,0,10766,▁push,15,0.00011570581409614533,946
base-coord28-eps+0.1,push,push,0,10766,▁push,16,5.420477918960387e-06,2659
base-coord28-eps+0.1,push,push,0,10766,▁push,17,5.296137260302203e-06,3772
base-coord28-eps+0.1,push,push,0,10766,▁push,18,5.987237091176212e-05,1360
base-coord28-eps+0.1,push,push,0,10766,▁push,19,7.738894964859355e-06,3191
base-coord28-eps+0.1,push,push,0,10766,▁push,20,4.953892585035646e-06,5715
base-coord28-eps+0.1,push,push,0,10766,▁push,21,1.2476953997975215e-05,4148
base-coord28-eps+0.1,push,push,0,10766,▁push,22,3.55159750142775e-06,4561
base-coord28-eps+0.1,push,push,0,10766,▁push,23,4.753933808387956e-06,4028
base-coord28-eps+0.1,push,pushes,0,26,▁p,0,4.3440541048767045e-05,1575
base-coord28-eps+0.1,push,pushes,0,26,▁p,1,0.0015844048466533422,78
base-coord28-eps+0.1,push,pushes,0,26,▁p,2,0.00024241270148195326,420
base-coord28-eps+0.1,push,pushes,0,26,▁p,3,0.00027172028785571456,509
base-coord28-eps+0.1,push,pushes,0,26,▁p,4,0.0004679225676227361,172
base-coord28-eps+0.1,push,pushes,0,26,▁p,5,0.007510644383728504,11
base-coord28-eps+0.1,push,pushes,0,26,▁p,6,0.002002749592065811,38
base-coord28-eps+0.1,push,pushes,0,26,▁p,7,0.003906113328412175,37
base-coord28-eps+0.1,push,pushes,0,26,▁p,8,0.005710453726351261,23
base-coord28-eps+0.1,push,pushes,0,26,▁p,9,0.0009436887339688838,86
base-coord28-eps+0.1,push,pushes,0,26,▁p,10,0.0016011707484722137,71
base-coord28-eps+0.1,push,pushes,0,26,▁p,11,0.000944180937949568,153
base-coord28-eps+0.1,push,pushes,0,26,▁p,12,0.0026927213184535503,41
base-coord28-eps+0.1,push,pushes,0,26,▁p,13,0.0032542338594794273,28
base-coord28-eps+0.1,push,pushes,0,26,▁p,14,1.4710813957208302e-05,55
base-coord28-eps+0.1,push,pushes,0,26,▁p,15,0.0031978448387235403,23
base-coord28-eps+0.1,push,pushes,0,26,▁p,16,0.0007272994262166321,64
base-coord28-eps+0.1,push,pushes,0,26,▁p,17,0.001073611550964415,44
base-coord28-eps+0.1,push,pushes,0,26,▁p,18,0.004136429168283939,20
base-coord28-eps+0.1,push,pushes,0,26,▁p,19,0.0017312751151621342,68
base-coord28-eps+0.1,push,pushes,0,26,▁p,20,0.003659710520878434,15
base-coord28-eps+0.1,push,pushes,0,26,▁p,21,0.006497109774500132,15
base-coord28-eps+0.1,push,pushes,0,26,▁p,22,0.0005076894885860384,127
base-coord28-eps+0.1,push,pushes,0,26,▁p,23,0.0014636459527537227,51
base-coord28-eps+0.1,push,pushes,1,74,us,0,3.2614696010568878e-06,5201
base-coord28-eps+0.1,push,pushes,1,74,us,1,1.7418551578884944e-05,5173
base-coord28-eps+0.1,push,pushes,1,74,us,2,2.4961682356661186e-05,2606
base-coord28-eps+0.1,push,pushes,1,74,us,3,0.001559494179673493,80
base-coord28-eps+0.1,push,pushes,1,74,us,4,6.794717819502694e-07,11318
base-coord28-eps+0.1,push,pushes,1,74,us,5,8.085433364612982e-05,1633
base-coord28-eps+0.1,push,pushes,1,74,us,6,9.304593731940258e-06,2816
base-coord28-eps+0.1,push,pushes,1,74,us,7,4.746090780827217e-06,7598
base-coord28-eps+0.1,push,pushes,1,74,us,8,1.5696567061240785e-05,2578
base-coord28-eps+0.1,push,pushes,1,74,us,9,2.3465966023650253e-06,6593
base-coord28-eps+0.1,push,pushes,1,74,us,10,2.2872789884331723e-07,16836
base-coord28-eps+0.1,push,pushes,1,74,us,11,1.2453581348381704e-06,7858
base-coord28-eps+0.1,push,pushes,1,74,us,12,8.267373050330207e-05,1541
base-coord28-eps+0.1,push,pushes,1,74,us,13,3.4311968192923814e-05,1965
base-coord28-eps+0.1,push,pushes,1,74,us,14,1.4484131227732178e-08,12524
base-coord28-eps+0.1,push,pushes,1,74,us,15,2.529734410927631e-05,2800
base-coord28-eps+0.1,push,pushes,1,74,us,16,3.811921033047838e-06,3356
base-coord28-eps+0.1,push,pushes,1,74,us,17,2.0580514501489233e-06,6134
base-coord28-eps+0.1,push,pushes,1,74,us,18,6.184026460687164e-06,5090
base-coord28-eps+0.1,push,pushes,1,74,us,19,1.3681335985893384e-05,2278
base-coord28-eps+0.1,push,pushes,1,74,us,20,1.6675900042173453e-05,3044
base-coord28-eps+0.1,push,pushes,1,74,us,21,1.8314802218810655e-05,3363
base-coord28-eps+0.1,push,pushes,1,74,us,22,3.236242264392786e-05,1014
base-coord28-eps+0.1,push,pushes,1,74,us,23,2.932010602307855e-06,5342
base-coord28-eps+0.1,push,pushes,2,994,hes,0,2.2909398467163555e-07,17028
base-coord28-eps+0.1,push,pushes,2,994,hes,1,3.076325356232701e-06,10598
base-coord28-eps+0.1,push,pushes,2,994,hes,2,3.0535835549017065e-07,20696
base-coord28-eps+0.1,push,pushes,2,994,hes,3,1.1224919944652356e-05,5264
base-coord28-eps+0.1,push,pushes,2,994,hes,4,1.168905214399274e-06,8709
base-coord28-eps+0.1,push,pushes,2,994,hes,5,1.0775579539767932e-07,25842
base-coord28-eps+0.1,push,pushes,2,994,hes,6,1.209728225148865e-06,8706
base-coord28-eps+0.1,push,pushes,2,994,hes,7,4.997302767151268e-07,19296
base-coord28-eps+0.1,push,pushes,2,994,hes,8,5.759174541708489e-07,13680
base-coord28-eps+0.1,push,pushes,2,994,hes,9,1.0733916724348092e-06,9727
base-coord28-eps+0.1,push,pushes,2,994,hes,10,1.975450487634589e-07,17759
base-coord28-eps+0.1,push,pushes,2,994,hes,11,2.922306748587289e-06,5311
base-coord28-eps+0.1,push,pushes,2,994,hes,12,3.2384667747464846e-07,19293
base-coord28-eps+0.1,push,pushes,2,994,hes,13,5.345821705304843e-07,17820
base-coord28-eps+0.1,push,pushes,2,994,hes,14,1.1087716522695246e-08,14118
base-coord28-eps+0.1,push,pushes,2,994,hes,15,8.145148967741989e-06,5064
base-coord28-eps+0.1,push,pushes,2,994,hes,16,1.9726550817722455e-05,1100
base-coord28-eps+0.1,push,pushes,2,994,hes,17,8.139600140566472e-07,9222
base-coord28-eps+0.1,push,pushes,2,994,hes,18,1.021101752485265e-06,11028
base-coord28-eps+0.1,push,pushes,2,994,hes,19,1.2448173947632313e-05,2422
base-coord28-eps+0.1,push,pushes,2,994,hes,20,3.372119635969284e-06,6800
base-coord28-eps+0.1,push,pushes,2,994,hes,21,2.217912424384849e-06,9087
base-coord28-eps+0.1,push,pushes,2,994,hes,22,1.7138775376679405e-07,20126
base-coord28-eps+0.1,push,pushes,2,994,hes,23,5.392815527471839e-09,30520
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,0,4.052533597587171e-07,13200
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,1,2.5001643280120334e-06,11489
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,2,2.5140239813481458e-05,2597
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,3,1.837940544646699e-05,3882
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,4,5.151781806489453e-05,1018
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,5,2.242054279122385e-06,8985
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,6,3.086899596382864e-06,5300
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,7,3.1665176720707677e-06,9211
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,8,1.1297362107143272e-05,3105
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,9,2.1739600924775004e-05,1751
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,10,0.00013153253530617803,501
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,11,0.00026676891138777137,434
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,12,4.339940005593235e-06,6071
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,13,1.3593851690529846e-05,3445
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,14,2.455523997468845e-07,2376
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,15,9.996353583119344e-06,4582
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,16,6.208951617736602e-06,2405
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,17,1.1984639058937319e-06,7797
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,18,2.0380505247885594e-06,8305
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,19,8.442365469818469e-06,3036
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,20,1.0133295518244267e-06,11448
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,21,9.65956019172154e-07,12843
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,22,9.09652044356335e-06,2403
base-coord28-eps+0.1,push,pushed,0,17595,▁pushed,23,1.2175166375527624e-05,2276
base-coord28-eps+0.1,push,pushing,0,10766,▁push,0,1.8467017071088776e-07,18544
base-coord28-eps+0.1,push,pushing,0,10766,▁push,1,1.8917431589215994e-05,4970
base-coord28-eps+0.1,push,pushing,0,10766,▁push,2,6.581914021808188e-06,5830
base-coord28-eps+0.1,push,pushing,0,10766,▁push,3,7.1219546953216195e-06,6829
base-coord28-eps+0.1,push,pushing,0,10766,▁push,4,2.6918689400190488e-05,1568
base-coord28-eps+0.1,push,pushing,0,10766,▁push,5,7.378563896054402e-05,1713
base-coord28-eps+0.1,push,pushing,0,10766,▁push,6,5.055366273154505e-06,4050
base-coord28-eps+0.1,push,pushing,0,10766,▁push,7,1.1245429050177336e-05,4935
base-coord28-eps+0.1,push,pushing,0,10766,▁push,8,3.143152571283281e-05,1688
base-coord28-eps+0.1,push,pushing,0,10766,▁push,9,5.619100920739584e-05,873
base-coord28-eps+0.1,push,pushing,0,10766,▁push,10,1.7667762222117744e-05,1844
base-coord28-eps+0.1,push,pushing,0,10766,▁push,11,8.219553274102509e-05,973
base-coord28-eps+0.1,push,pushing,0,10766,▁push,12,0.00010804180783452466,1294
base-coord28-eps+0.1,push,pushing,0,10766,▁push,13,2.9510243621189147e-05,2145
base-coord28-eps+0.1,push,pushing,0,10766,▁push,14,2.9593948625006306e-07,2073
base-coord28-eps+0.1,push,pushing,0,10766,▁push,15,0.00011570581409614533,946
base-coord28-eps+0.1,push,pushing,0,10766,▁push,16,5.420477918960387e-06,2659
base-coord28-eps+0.1,push,pushing,0,10766,▁push,17,5.296137260302203e-06,3772
base-coord28-eps+0.1,push,pushing,0,10766,▁push,18,5.987237091176212e-05,1360
base-coord28-eps+0.1,push,pushing,0,10766,▁push,19,7.738894964859355e-06,3191
base-coord28-eps+0.1,push,pushing,0,10766,▁push,20,4.953892585035646e-06,5715
base-coord28-eps+0.1,push,pushing,0,10766,▁push,21,1.2476953997975215e-05,4148
base-coord28-eps+0.1,push,pushing,0,10766,▁push,22,3.55159750142775e-06,4561
base-coord28-eps+0.1,push,pushing,0,10766,▁push,23,4.753933808387956e-06,4028
base-coord28-eps+0.1,push,pushing,1,30,ing,0,2.5947633730538655e-06,5682
base-coord28-eps+0.1,push,pushing,1,30,ing,1,9.210247071678168e-07,16873
base-coord28-eps+0.1,push,pushing,1,30,ing,2,0.011385887861251831,12
base-coord28-eps+0.1,push,pushing,1,30,ing,3,3.9847065636422485e-05,2311
base-coord28-eps+0.1,push,pushing,1,30,ing,4,5.573180715146009e-06,3969
base-coord28-eps+0.1,push,pushing,1,30,ing,5,8.084561159193981e-06,5007
base-coord28-eps+0.1,push,pushing,1,30,ing,6,0.00023902099928818643,241
base-coord28-eps+0.1,push,pushing,1,30,ing,7,1.549013177282177e-05,4093
base-coord28-eps+0.1,push,pushing,1,30,ing,8,5.654443521052599e-05,1141
base-coord28-eps+0.1,push,pushing,1,30,ing,9,4.1159764805343e-05,1085
base-coord28-eps+0.1,push,pushing,1,30,ing,10,4.7497205741819926e-06,3961
base-coord28-eps+0.1,push,pushing,1,30,ing,11,1.1177119631611276e-05,2772
base-coord28-eps+0.1,push,pushing,1,30,ing,12,3.4617946766957175e-06,6763
base-coord28-eps+0.1,push,pushing,1,30,ing,13,0.00013287483307067305,699
base-coord28-eps+0.1,push,pushing,1,30,ing,14,1.2279348084121011e-05,66
base-coord28-eps+0.1,push,pushing,1,30,ing,15,2.789888094412163e-05,2654
base-coord28-eps+0.1,push,pushing,1,30,ing,16,0.08812220394611359,3
base-coord28-eps+0.1,push,pushing,1,30,ing,17,7.676835025449691e-07,9477
base-coord28-eps+0.1,push,pushing,1,30,ing,18,4.293279289413476e-06,6015
base-coord28-eps+0.1,push,pushing,1,30,ing,19,0.0005616445560008287,159
base-coord28-eps+0.1,push,pushing,1,30,ing,20,0.00012854757369495928,689
base-coord28-eps+0.1,push,pushing,1,30,ing,21,1.5050753972900566e-05,3757
base-coord28-eps+0.1,push,pushing,1,30,ing,22,0.0003967368393205106,157
base-coord28-eps+0.1,push,pushing,1,30,ing,23,1.852866989793256e-05,1691
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,0,1.971859273908194e-05,2450
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,1,0.00048292498104274273,350
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,2,0.00011030481255147606,816
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,3,0.00011513813660712913,1033
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,4,0.00027816518559120595,282
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,5,0.011828044429421425,1
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,6,0.0035526605788618326,22
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,7,0.020839739590883255,1
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,8,0.0006222341326065361,177
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,9,0.00027055529062636197,262
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,10,0.00033025123411789536,258
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,11,0.0004736582632176578,288
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,12,0.030353974550962448,1
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,13,0.000819287437479943,102
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,14,1.7137572285719216e-06,432
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,15,0.001036587986163795,87
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,16,0.0010250243358314037,51
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,17,0.002595712896436453,17
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,18,0.0029234783723950386,37
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,19,0.005803125910460949,21
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,20,0.010015537030994892,4
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,21,0.007650124840438366,11
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,22,0.0013449155958369374,49
base-coord28-eps+0.1,stone,stone,0,9557,▁stone,23,0.00373307173140347,28
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,0,7.645002369827125e-06,3697
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,1,0.00034550376585684717,503
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,2,1.5243484995153267e-05,3572
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,3,3.286618448328227e-05,2647
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,4,3.1364557798951864e-05,1406
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,5,8.567409531679004e-05,1576
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,6,1.5690478903707117e-05,2044
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,7,0.0006220653303898871,241
base-coord28-eps+0.1,stone,stones,0,19056,▁stones,8,3.511487739160657e-05,1578
