2026/09/08 07:21:02.147, NVIDIA GeForce RTX 3090, P8, 270.00 W, 41.45 W, 46, 1 MiB, 24576 MiB, 0 %
2026/09/08 08:24:22.645, NVIDIA GeForce RTX 3090, P2, 270.00 W, 164.13 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:24:32.646, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.28 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:24:42.647, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.43 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:24:52.648, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.41 W, 71, 6086 MiB, 24576 MiB, 25 %
2026/09/08 08:25:02.649, NVIDIA GeForce RTX 3090, P2, 270.00 W, 174.19 W, 69, 6086 MiB, 24576 MiB, 5 %
2026/09/08 08:25:12.651, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.84 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:25:22.652, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.12 W, 72, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:25:32.653, NVIDIA GeForce RTX 3090, P2, 270.00 W, 172.76 W, 70, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:25:42.654, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.89 W, 69, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:25:52.656, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.76 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:26:02.657, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.23 W, 72, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:26:12.658, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.92 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:26:22.659, NVIDIA GeForce RTX 3090, P2, 270.00 W, 187.23 W, 70, 6086 MiB, 24576 MiB, 15 %
2026/09/08 08:26:32.661, NVIDIA GeForce RTX 3090, P2, 270.00 W, 176.35 W, 69, 6086 MiB, 24576 MiB, 3 %
2026/09/08 08:26:42.662, NVIDIA GeForce RTX 3090, P2, 270.00 W, 175.85 W, 69, 6086 MiB, 24576 MiB, 29 %
2026/09/08 08:26:52.663, NVIDIA GeForce RTX 3090, P2, 270.00 W, 174.57 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:27:02.664, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.21 W, 71, 6086 MiB, 24576 MiB, 8 %
2026/09/08 08:27:12.665, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.31 W, 71, 6086 MiB, 24576 MiB, 35 %
2026/09/08 08:27:22.667, NVIDIA GeForce RTX 3090, P2, 270.00 W, 172.94 W, 71, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:27:32.668, NVIDIA GeForce RTX 3090, P2, 270.00 W, 182.74 W, 69, 6086 MiB, 24576 MiB, 4 %
2026/09/08 08:27:42.669, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.43 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:27:52.670, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.47 W, 71, 6086 MiB, 24576 MiB, 33 %
2026/09/08 08:28:02.671, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.01 W, 71, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:28:12.673, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.74 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:28:22.674, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.38 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:28:32.675, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.83 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:28:42.676, NVIDIA GeForce RTX 3090, P2, 270.00 W, 180.82 W, 71, 6086 MiB, 24576 MiB, 4 %
2026/09/08 08:28:52.678, NVIDIA GeForce RTX 3090, P2, 270.00 W, 179.82 W, 70, 6086 MiB, 24576 MiB, 7 %
2026/09/08 08:29:02.679, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.10 W, 72, 6086 MiB, 24576 MiB, 18 %
2026/09/08 08:29:12.680, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.55 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:29:22.681, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.37 W, 72, 6086 MiB, 24576 MiB, 35 %
2026/09/08 08:29:32.683, NVIDIA GeForce RTX 3090, P2, 270.00 W, 164.61 W, 69, 6086 MiB, 24576 MiB, 5 %
2026/09/08 08:29:42.684, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.17 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:29:52.685, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.88 W, 70, 6086 MiB, 24576 MiB, 21 %
2026/09/08 08:30:02.686, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.92 W, 71, 6086 MiB, 24576 MiB, 15 %
2026/09/08 08:30:12.687, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.28 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:30:22.689, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.38 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:30:32.690, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.69 W, 71, 6086 MiB, 24576 MiB, 27 %
2026/09/08 08:30:42.691, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.43 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:30:52.692, NVIDIA GeForce RTX 3090, P2, 270.00 W, 163.82 W, 70, 6086 MiB, 24576 MiB, 5 %
2026/09/08 08:31:02.693, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.44 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:31:12.694, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.62 W, 70, 6086 MiB, 24576 MiB, 7 %
2026/09/08 08:31:22.696, NVIDIA GeForce RTX 3090, P2, 270.00 W, 187.79 W, 71, 6086 MiB, 24576 MiB, 31 %
2026/09/08 08:31:32.697, NVIDIA GeForce RTX 3090, P2, 270.00 W, 172.85 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:31:42.698, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.94 W, 71, 6086 MiB, 24576 MiB, 35 %
2026/09/08 08:31:52.699, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.57 W, 71, 6086 MiB, 24576 MiB, 16 %
2026/09/08 08:32:02.701, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.15 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:32:12.702, NVIDIA GeForce RTX 3090, P2, 270.00 W, 167.02 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:32:22.703, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.07 W, 71, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:32:32.705, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.90 W, 71, 6086 MiB, 24576 MiB, 26 %
2026/09/08 08:32:42.706, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.49 W, 71, 6086 MiB, 24576 MiB, 35 %
2026/09/08 08:32:52.707, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.48 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:33:02.709, NVIDIA GeForce RTX 3090, P2, 270.00 W, 178.67 W, 69, 6086 MiB, 24576 MiB, 5 %
2026/09/08 08:33:12.710, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.76 W, 72, 6086 MiB, 24576 MiB, 3 %
2026/09/08 08:33:22.711, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.15 W, 72, 6086 MiB, 24576 MiB, 19 %
2026/09/08 08:33:32.712, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.42 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:33:42.713, NVIDIA GeForce RTX 3090, P2, 270.00 W, 175.94 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:33:52.715, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.88 W, 72, 6086 MiB, 24576 MiB, 5 %
2026/09/08 08:34:02.716, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.39 W, 71, 6086 MiB, 24576 MiB, 4 %
2026/09/08 08:34:12.717, NVIDIA GeForce RTX 3090, P2, 270.00 W, 187.57 W, 71, 6086 MiB, 24576 MiB, 25 %
2026/09/08 08:34:22.719, NVIDIA GeForce RTX 3090, P2, 270.00 W, 182.35 W, 69, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:34:32.720, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.78 W, 72, 6086 MiB, 24576 MiB, 8 %
2026/09/08 08:34:42.721, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.45 W, 72, 6086 MiB, 24576 MiB, 14 %
2026/09/08 08:34:52.722, NVIDIA GeForce RTX 3090, P2, 270.00 W, 174.99 W, 71, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:35:02.723, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.35 W, 70, 6086 MiB, 24576 MiB, 35 %
2026/09/08 08:35:12.725, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.64 W, 70, 6086 MiB, 24576 MiB, 4 %
2026/09/08 08:35:22.726, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.69 W, 71, 6086 MiB, 24576 MiB, 35 %
2026/09/08 08:35:32.727, NVIDIA GeForce RTX 3090, P2, 270.00 W, 183.64 W, 69, 6086 MiB, 24576 MiB, 22 %
2026/09/08 08:35:42.729, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.19 W, 71, 6086 MiB, 24576 MiB, 23 %
2026/09/08 08:35:52.730, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.30 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:36:02.731, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.58 W, 69, 6086 MiB, 24576 MiB, 17 %
2026/09/08 08:36:12.732, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.57 W, 71, 6086 MiB, 24576 MiB, 29 %
2026/09/08 08:36:22.733, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.45 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:36:32.734, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.30 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:36:42.736, NVIDIA GeForce RTX 3090, P2, 270.00 W, 171.89 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:36:52.737, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.09 W, 71, 6086 MiB, 24576 MiB, 28 %
2026/09/08 08:37:02.738, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.17 W, 71, 6086 MiB, 24576 MiB, 36 %
2026/09/08 08:37:12.739, NVIDIA GeForce RTX 3090, P2, 270.00 W, 175.51 W, 69, 6086 MiB, 24576 MiB, 31 %
2026/09/08 08:37:22.741, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.73 W, 69, 6086 MiB, 24576 MiB, 28 %
2026/09/08 08:37:32.742, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.18 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:37:42.743, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.58 W, 71, 6086 MiB, 24576 MiB, 33 %
2026/09/08 08:37:52.744, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.00 W, 71, 6086 MiB, 24576 MiB, 3 %
2026/09/08 08:38:02.746, NVIDIA GeForce RTX 3090, P2, 270.00 W, 179.24 W, 69, 6086 MiB, 24576 MiB, 22 %
2026/09/08 08:38:12.747, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.84 W, 71, 6086 MiB, 24576 MiB, 15 %
2026/09/08 08:38:22.748, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.21 W, 72, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:38:32.749, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.22 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:38:42.751, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.97 W, 69, 6086 MiB, 24576 MiB, 4 %
2026/09/08 08:38:52.752, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.71 W, 71, 6086 MiB, 24576 MiB, 40 %
2026/09/08 08:39:02.753, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.45 W, 71, 6086 MiB, 24576 MiB, 35 %
2026/09/08 08:39:12.754, NVIDIA GeForce RTX 3090, P2, 270.00 W, 164.35 W, 71, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:39:22.756, NVIDIA GeForce RTX 3090, P2, 270.00 W, 187.10 W, 70, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:39:32.757, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.25 W, 70, 6086 MiB, 24576 MiB, 31 %
2026/09/08 08:39:42.758, NVIDIA GeForce RTX 3090, P2, 270.00 W, 195.65 W, 71, 6086 MiB, 24576 MiB, 35 %
2026/09/08 08:39:52.759, NVIDIA GeForce RTX 3090, P2, 270.00 W, 185.05 W, 70, 6086 MiB, 24576 MiB, 21 %
2026/09/08 08:40:02.761, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.00 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:40:12.762, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.04 W, 70, 6086 MiB, 24576 MiB, 3 %
2026/09/08 08:40:22.763, NVIDIA GeForce RTX 3090, P2, 270.00 W, 178.94 W, 71, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:40:32.764, NVIDIA GeForce RTX 3090, P2, 270.00 W, 178.25 W, 69, 6086 MiB, 24576 MiB, 8 %
2026/09/08 08:40:42.766, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.68 W, 72, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:40:52.767, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.98 W, 71, 6086 MiB, 24576 MiB, 31 %
2026/09/08 08:41:02.768, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.78 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:41:12.770, NVIDIA GeForce RTX 3090, P2, 270.00 W, 167.44 W, 70, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:41:22.771, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.68 W, 71, 6086 MiB, 24576 MiB, 11 %
2026/09/08 08:41:32.772, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.77 W, 70, 6086 MiB, 24576 MiB, 9 %
2026/09/08 08:41:42.773, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.90 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:41:52.775, NVIDIA GeForce RTX 3090, P2, 270.00 W, 175.53 W, 71, 6086 MiB, 24576 MiB, 41 %
2026/09/08 08:42:02.776, NVIDIA GeForce RTX 3090, P2, 270.00 W, 180.11 W, 69, 6086 MiB, 24576 MiB, 7 %
2026/09/08 08:42:12.777, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.32 W, 71, 6086 MiB, 24576 MiB, 7 %
2026/09/08 08:42:22.779, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.57 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:42:32.780, NVIDIA GeForce RTX 3090, P2, 270.00 W, 202.13 W, 72, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:42:42.781, NVIDIA GeForce RTX 3090, P2, 270.00 W, 185.91 W, 70, 6086 MiB, 24576 MiB, 16 %
2026/09/08 08:42:52.783, NVIDIA GeForce RTX 3090, P2, 270.00 W, 166.62 W, 70, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:43:02.784, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.73 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:43:12.785, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.52 W, 72, 6086 MiB, 24576 MiB, 25 %
2026/09/08 08:43:22.786, NVIDIA GeForce RTX 3090, P2, 270.00 W, 184.28 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:43:32.788, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.08 W, 69, 6086 MiB, 24576 MiB, 5 %
2026/09/08 08:43:42.789, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.85 W, 71, 6086 MiB, 24576 MiB, 41 %
2026/09/08 08:43:52.790, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.53 W, 70, 6086 MiB, 24576 MiB, 34 %
2026/09/08 08:44:02.792, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.25 W, 71, 6086 MiB, 24576 MiB, 13 %
2026/09/08 08:44:12.793, NVIDIA GeForce RTX 3090, P2, 270.00 W, 163.29 W, 69, 6086 MiB, 24576 MiB, 24 %
2026/09/08 08:44:22.794, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.97 W, 71, 6086 MiB, 24576 MiB, 27 %
2026/09/08 08:44:32.796, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.13 W, 70, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:44:42.797, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.56 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:44:52.798, NVIDIA GeForce RTX 3090, P2, 270.00 W, 174.15 W, 69, 6086 MiB, 24576 MiB, 4 %
2026/09/08 08:45:02.800, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.86 W, 71, 6086 MiB, 24576 MiB, 40 %
2026/09/08 08:45:12.801, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.53 W, 72, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:45:22.802, NVIDIA GeForce RTX 3090, P2, 270.00 W, 179.73 W, 71, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:45:32.803, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.38 W, 69, 6086 MiB, 24576 MiB, 36 %
2026/09/08 08:45:42.805, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.42 W, 70, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:45:52.806, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.81 W, 70, 6086 MiB, 24576 MiB, 19 %
2026/09/08 08:46:02.807, NVIDIA GeForce RTX 3090, P2, 270.00 W, 171.67 W, 71, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:46:12.808, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.90 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:46:22.810, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.89 W, 71, 6086 MiB, 24576 MiB, 36 %
2026/09/08 08:46:32.811, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.83 W, 72, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:46:42.812, NVIDIA GeForce RTX 3090, P2, 270.00 W, 167.32 W, 70, 6086 MiB, 24576 MiB, 5 %
2026/09/08 08:46:52.813, NVIDIA GeForce RTX 3090, P2, 270.00 W, 196.21 W, 70, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:47:02.815, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.25 W, 70, 6086 MiB, 24576 MiB, 9 %
2026/09/08 08:47:12.816, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.65 W, 70, 6086 MiB, 24576 MiB, 14 %
2026/09/08 08:47:22.817, NVIDIA GeForce RTX 3090, P2, 270.00 W, 171.39 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:47:32.819, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.43 W, 69, 6086 MiB, 24576 MiB, 37 %
2026/09/08 08:47:42.820, NVIDIA GeForce RTX 3090, P2, 270.00 W, 187.81 W, 71, 6086 MiB, 24576 MiB, 35 %
2026/09/08 08:47:52.821, NVIDIA GeForce RTX 3090, P2, 270.00 W, 179.08 W, 70, 6086 MiB, 24576 MiB, 20 %
2026/09/08 08:48:02.822, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.62 W, 69, 6086 MiB, 24576 MiB, 4 %
2026/09/08 08:48:12.823, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.92 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:48:22.825, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.87 W, 70, 6086 MiB, 24576 MiB, 1 %
2026/09/08 08:48:32.826, NVIDIA GeForce RTX 3090, P2, 270.00 W, 194.70 W, 70, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:48:42.827, NVIDIA GeForce RTX 3090, P2, 270.00 W, 165.11 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:48:52.829, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.30 W, 70, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:49:02.830, NVIDIA GeForce RTX 3090, P2, 270.00 W, 198.86 W, 71, 6086 MiB, 24576 MiB, 8 %
2026/09/08 08:49:12.831, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.88 W, 71, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:49:22.832, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.32 W, 71, 6086 MiB, 24576 MiB, 34 %
2026/09/08 08:49:32.834, NVIDIA GeForce RTX 3090, P2, 270.00 W, 174.69 W, 69, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:49:42.835, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.47 W, 71, 6086 MiB, 24576 MiB, 36 %
2026/09/08 08:49:52.836, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.49 W, 72, 6086 MiB, 24576 MiB, 15 %
2026/09/08 08:50:02.838, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.19 W, 71, 6086 MiB, 24576 MiB, 31 %
2026/09/08 08:50:12.839, NVIDIA GeForce RTX 3090, P2, 270.00 W, 182.60 W, 69, 6086 MiB, 24576 MiB, 20 %
2026/09/08 08:50:22.840, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.54 W, 70, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:50:32.842, NVIDIA GeForce RTX 3090, P2, 270.00 W, 197.21 W, 71, 6086 MiB, 24576 MiB, 13 %
2026/09/08 08:50:42.843, NVIDIA GeForce RTX 3090, P2, 270.00 W, 163.84 W, 70, 6086 MiB, 24576 MiB, 5 %
2026/09/08 08:50:52.844, NVIDIA GeForce RTX 3090, P2, 270.00 W, 186.29 W, 69, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:51:02.846, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.42 W, 70, 6086 MiB, 24576 MiB, 9 %
2026/09/08 08:51:12.847, NVIDIA GeForce RTX 3090, P2, 270.00 W, 187.10 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:51:22.848, NVIDIA GeForce RTX 3090, P2, 270.00 W, 172.96 W, 69, 6086 MiB, 24576 MiB, 6 %
2026/09/08 08:51:32.850, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.80 W, 72, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:51:42.851, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.82 W, 72, 6086 MiB, 24576 MiB, 20 %
2026/09/08 08:51:52.852, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.28 W, 71, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:52:02.854, NVIDIA GeForce RTX 3090, P2, 270.00 W, 184.17 W, 69, 6086 MiB, 24576 MiB, 2 %
2026/09/08 08:52:12.855, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.10 W, 71, 6086 MiB, 24576 MiB, 16 %
2026/09/08 08:52:22.856, NVIDIA GeForce RTX 3090, P2, 270.00 W, 193.09 W, 71, 6086 MiB, 24576 MiB, 41 %
2026/09/08 08:52:32.858, NVIDIA GeForce RTX 3090, P2, 270.00 W, 190.18 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:52:42.859, NVIDIA GeForce RTX 3090, P2, 270.00 W, 167.29 W, 70, 6086 MiB, 24576 MiB, 34 %
2026/09/08 08:52:52.860, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.93 W, 70, 6086 MiB, 24576 MiB, 0 %
2026/09/08 08:53:02.862, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.12 W, 70, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:53:12.863, NVIDIA GeForce RTX 3090, P2, 270.00 W, 199.60 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:53:22.864, NVIDIA GeForce RTX 3090, P2, 270.00 W, 164.47 W, 69, 6086 MiB, 24576 MiB, 1 %
2026/09/08 08:53:32.866, NVIDIA GeForce RTX 3090, P2, 270.00 W, 191.59 W, 72, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:53:42.867, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.99 W, 70, 6086 MiB, 24576 MiB, 41 %
2026/09/08 08:53:52.868, NVIDIA GeForce RTX 3090, P2, 270.00 W, 188.08 W, 71, 6086 MiB, 24576 MiB, 36 %
2026/09/08 08:54:02.870, NVIDIA GeForce RTX 3090, P2, 270.00 W, 178.01 W, 71, 6086 MiB, 24576 MiB, 41 %
2026/09/08 08:54:12.871, NVIDIA GeForce RTX 3090, P2, 270.00 W, 183.27 W, 69, 6086 MiB, 24576 MiB, 2 %
2026/09/08 08:54:22.872, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.17 W, 70, 6086 MiB, 24576 MiB, 38 %
2026/09/08 08:54:32.873, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.74 W, 71, 6086 MiB, 24576 MiB, 22 %
2026/09/08 08:54:42.875, NVIDIA GeForce RTX 3090, P2, 270.00 W, 184.37 W, 71, 6086 MiB, 24576 MiB, 36 %
2026/09/08 08:54:52.876, NVIDIA GeForce RTX 3090, P2, 270.00 W, 183.74 W, 69, 6086 MiB, 24576 MiB, 3 %
2026/09/08 08:55:02.877, NVIDIA GeForce RTX 3090, P2, 270.00 W, 192.38 W, 71, 6086 MiB, 24576 MiB, 9 %
2026/09/08 08:55:12.878, NVIDIA GeForce RTX 3090, P2, 270.00 W, 201.68 W, 72, 6086 MiB, 24576 MiB, 29 %
2026/09/08 08:55:22.880, NVIDIA GeForce RTX 3090, P2, 270.00 W, 177.02 W, 71, 6086 MiB, 24576 MiB, 39 %
2026/09/08 08:55:32.881, NVIDIA GeForce RTX 3090, P2, 270.00 W, 181.51 W, 69, 6086 MiB, 24576 MiB, 8 %
2026/09/08 08:55:42.882, NVIDIA GeForce RTX 3090, P2, 270.00 W, 189.82 W, 71, 6086 MiB, 24576 MiB, 32 %
2026/09/08 08:55:52.883, NVIDIA GeForce RTX 3090, P2, 270.00 W, 200.80 W, 72, 6086 MiB, 24576 MiB, 39 %
