2026/09/04 21:09:03.057, NVIDIA GeForce RTX 3090, P8, 270.00 W, 41.26 W, 42, 1 MiB, 24576 MiB, 0 %
2026/09/05 05:39:36.987, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.72 W, 73, 6474 MiB, 24576 MiB, 6 %
2026/09/05 05:39:46.988, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.44 W, 72, 6474 MiB, 24576 MiB, 24 %
2026/09/05 05:39:56.990, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.34 W, 74, 6474 MiB, 24576 MiB, 30 %
2026/09/05 05:40:06.991, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.93 W, 73, 6474 MiB, 24576 MiB, 45 %
2026/09/05 05:40:16.992, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.27 W, 73, 6474 MiB, 24576 MiB, 15 %
2026/09/05 05:40:26.993, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.14 W, 73, 6474 MiB, 24576 MiB, 49 %
2026/09/05 05:40:36.995, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.22 W, 73, 6474 MiB, 24576 MiB, 47 %
2026/09/05 05:40:46.996, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.76 W, 73, 6474 MiB, 24576 MiB, 32 %
2026/09/05 05:40:56.997, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.99 W, 72, 6474 MiB, 24576 MiB, 3 %
2026/09/05 05:41:06.998, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.64 W, 71, 6474 MiB, 24576 MiB, 27 %
2026/09/05 05:41:16.999, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.10 W, 73, 6474 MiB, 24576 MiB, 13 %
2026/09/05 05:41:27.000, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.35 W, 72, 6474 MiB, 24576 MiB, 5 %
2026/09/05 05:41:37.002, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.01 W, 72, 6474 MiB, 24576 MiB, 24 %
2026/09/05 05:41:47.003, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.61 W, 71, 6474 MiB, 24576 MiB, 32 %
2026/09/05 05:41:57.004, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.51 W, 73, 6474 MiB, 24576 MiB, 21 %
2026/09/05 05:42:07.005, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.51 W, 73, 6474 MiB, 24576 MiB, 46 %
2026/09/05 05:42:17.006, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.64 W, 71, 6474 MiB, 24576 MiB, 47 %
2026/09/05 05:42:27.007, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.38 W, 73, 6474 MiB, 24576 MiB, 47 %
2026/09/05 05:42:37.009, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.61 W, 73, 6474 MiB, 24576 MiB, 15 %
2026/09/05 05:42:47.010, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.90 W, 73, 6474 MiB, 24576 MiB, 31 %
2026/09/05 05:42:57.011, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.84 W, 71, 6474 MiB, 24576 MiB, 46 %
2026/09/05 05:43:07.012, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.64 W, 73, 6474 MiB, 24576 MiB, 48 %
2026/09/05 05:43:17.013, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.38 W, 73, 6474 MiB, 24576 MiB, 48 %
2026/09/05 05:43:27.014, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.49 W, 74, 6474 MiB, 24576 MiB, 42 %
2026/09/05 05:43:37.016, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.46 W, 71, 6474 MiB, 24576 MiB, 47 %
2026/09/05 05:43:47.017, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.99 W, 74, 6474 MiB, 24576 MiB, 49 %
2026/09/05 05:43:57.018, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.58 W, 72, 6474 MiB, 24576 MiB, 49 %
2026/09/05 05:44:07.019, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.10 W, 73, 6474 MiB, 24576 MiB, 26 %
2026/09/05 05:44:17.021, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.61 W, 74, 6474 MiB, 24576 MiB, 0 %
2026/09/05 05:44:27.022, NVIDIA GeForce RTX 3090, P2, 270.00 W, 209.07 W, 71, 6474 MiB, 24576 MiB, 0 %
2026/09/05 05:44:37.023, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.99 W, 73, 6474 MiB, 24576 MiB, 32 %
2026/09/05 05:44:47.024, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.51 W, 72, 6474 MiB, 24576 MiB, 31 %
2026/09/05 05:44:57.026, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.39 W, 73, 6474 MiB, 24576 MiB, 13 %
2026/09/05 05:45:07.027, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.55 W, 71, 6474 MiB, 24576 MiB, 47 %
2026/09/05 05:45:17.028, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.71 W, 72, 6474 MiB, 24576 MiB, 48 %
2026/09/05 05:45:27.029, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.07 W, 72, 6474 MiB, 24576 MiB, 19 %
2026/09/05 05:45:37.031, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.15 W, 73, 6474 MiB, 24576 MiB, 19 %
2026/09/05 05:45:47.032, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.97 W, 73, 6474 MiB, 24576 MiB, 7 %
2026/09/05 05:45:57.033, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.76 W, 71, 6474 MiB, 24576 MiB, 0 %
2026/09/05 05:46:07.034, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.85 W, 73, 6474 MiB, 24576 MiB, 45 %
2026/09/05 05:46:17.035, NVIDIA GeForce RTX 3090, P2, 270.00 W, 237.07 W, 73, 6474 MiB, 24576 MiB, 42 %
2026/09/05 05:46:27.037, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.84 W, 72, 6474 MiB, 24576 MiB, 30 %
2026/09/05 05:46:37.038, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.73 W, 72, 6474 MiB, 24576 MiB, 7 %
2026/09/05 05:46:47.039, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.64 W, 71, 6474 MiB, 24576 MiB, 48 %
2026/09/05 05:46:57.040, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.49 W, 72, 6474 MiB, 24576 MiB, 31 %
2026/09/05 05:47:07.041, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.21 W, 72, 6474 MiB, 24576 MiB, 10 %
2026/09/05 05:47:17.042, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.47 W, 71, 6474 MiB, 24576 MiB, 5 %
2026/09/05 05:47:27.044, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.80 W, 73, 6474 MiB, 24576 MiB, 9 %
2026/09/05 05:47:37.045, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.07 W, 73, 6474 MiB, 24576 MiB, 26 %
2026/09/05 05:47:47.046, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.85 W, 74, 6474 MiB, 24576 MiB, 22 %
2026/09/05 05:47:57.047, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.43 W, 72, 6474 MiB, 24576 MiB, 27 %
2026/09/05 05:48:07.049, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.48 W, 72, 6474 MiB, 24576 MiB, 5 %
2026/09/05 05:48:17.050, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.13 W, 72, 6474 MiB, 24576 MiB, 20 %
2026/09/05 05:48:27.051, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.86 W, 74, 6474 MiB, 24576 MiB, 48 %
2026/09/05 05:48:37.052, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.15 W, 73, 6474 MiB, 24576 MiB, 39 %
2026/09/05 05:48:47.053, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.27 W, 71, 6474 MiB, 24576 MiB, 0 %
2026/09/05 05:48:57.055, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.74 W, 72, 6474 MiB, 24576 MiB, 45 %
2026/09/05 05:49:07.056, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.06 W, 72, 6474 MiB, 24576 MiB, 30 %
2026/09/05 05:49:17.057, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.82 W, 72, 6474 MiB, 24576 MiB, 32 %
2026/09/05 05:49:27.059, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.06 W, 72, 6474 MiB, 24576 MiB, 7 %
2026/09/05 05:49:37.060, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.93 W, 71, 6474 MiB, 24576 MiB, 48 %
2026/09/05 05:49:47.061, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.91 W, 72, 6474 MiB, 24576 MiB, 31 %
2026/09/05 05:49:57.062, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.71 W, 73, 6474 MiB, 24576 MiB, 31 %
2026/09/05 05:50:07.063, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.93 W, 73, 6474 MiB, 24576 MiB, 47 %
2026/09/05 05:50:17.064, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.73 W, 74, 6474 MiB, 24576 MiB, 47 %
2026/09/05 05:50:27.066, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.97 W, 72, 6474 MiB, 24576 MiB, 6 %
2026/09/05 05:50:37.067, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.64 W, 72, 6474 MiB, 24576 MiB, 10 %
2026/09/05 05:50:47.068, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.47 W, 73, 6474 MiB, 24576 MiB, 48 %
2026/09/05 05:50:57.069, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.16 W, 74, 6474 MiB, 24576 MiB, 0 %
2026/09/05 05:51:07.071, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.64 W, 71, 6474 MiB, 24576 MiB, 1 %
2026/09/05 05:51:17.072, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.35 W, 73, 6474 MiB, 24576 MiB, 46 %
2026/09/05 05:51:27.073, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.35 W, 72, 6474 MiB, 24576 MiB, 46 %
2026/09/05 05:51:37.074, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.66 W, 72, 6474 MiB, 24576 MiB, 5 %
2026/09/05 05:51:47.075, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.81 W, 72, 6474 MiB, 24576 MiB, 23 %
2026/09/05 05:51:57.077, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.03 W, 72, 6474 MiB, 24576 MiB, 29 %
2026/09/05 05:52:07.078, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.20 W, 73, 6474 MiB, 24576 MiB, 33 %
2026/09/05 05:52:17.079, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.85 W, 71, 6474 MiB, 24576 MiB, 21 %
2026/09/05 05:52:27.080, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.21 W, 74, 6474 MiB, 24576 MiB, 46 %
2026/09/05 05:52:37.081, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.36 W, 73, 6474 MiB, 24576 MiB, 31 %
2026/09/05 05:52:47.082, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.65 W, 73, 6474 MiB, 24576 MiB, 32 %
2026/09/05 05:52:57.084, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.20 W, 73, 6474 MiB, 24576 MiB, 47 %
2026/09/05 05:53:07.085, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.75 W, 71, 6474 MiB, 24576 MiB, 7 %
2026/09/05 05:53:17.086, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.38 W, 72, 6474 MiB, 24576 MiB, 49 %
2026/09/05 05:53:27.087, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.80 W, 73, 6474 MiB, 24576 MiB, 44 %
2026/09/05 05:53:37.088, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.93 W, 72, 6474 MiB, 24576 MiB, 30 %
2026/09/05 05:53:47.089, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.49 W, 72, 6474 MiB, 24576 MiB, 12 %
2026/09/05 05:53:57.091, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.77 W, 71, 6474 MiB, 24576 MiB, 32 %
2026/09/05 05:54:07.092, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.23 W, 73, 6474 MiB, 24576 MiB, 30 %
2026/09/05 05:54:17.093, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.91 W, 74, 6474 MiB, 24576 MiB, 0 %
2026/09/05 05:54:27.094, NVIDIA GeForce RTX 3090, P2, 270.00 W, 208.91 W, 71, 6474 MiB, 24576 MiB, 0 %
2026/09/05 05:54:37.096, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.14 W, 72, 6474 MiB, 24576 MiB, 33 %
2026/09/05 05:54:47.097, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.71 W, 73, 6474 MiB, 24576 MiB, 32 %
2026/09/05 05:54:57.098, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.07 W, 73, 6474 MiB, 24576 MiB, 47 %
2026/09/05 05:55:07.099, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.75 W, 73, 6474 MiB, 24576 MiB, 0 %
2026/09/05 05:55:17.100, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.92 W, 72, 6474 MiB, 24576 MiB, 1 %
2026/09/05 05:55:27.102, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.22 W, 72, 6474 MiB, 24576 MiB, 39 %
2026/09/05 05:55:37.103, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.74 W, 73, 6474 MiB, 24576 MiB, 47 %
2026/09/05 05:55:47.104, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.28 W, 73, 6474 MiB, 24576 MiB, 6 %
2026/09/05 05:55:57.106, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.45 W, 72, 6474 MiB, 24576 MiB, 0 %
2026/09/05 05:56:07.107, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.97 W, 72, 6474 MiB, 24576 MiB, 30 %
2026/09/05 05:56:17.108, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.89 W, 73, 6474 MiB, 24576 MiB, 44 %
2026/09/05 05:56:27.109, NVIDIA GeForce RTX 3090, P2, 270.00 W, 211.49 W, 71, 6474 MiB, 24576 MiB, 30 %
2026/09/05 05:56:37.110, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.14 W, 72, 6474 MiB, 24576 MiB, 7 %
2026/09/05 05:56:47.111, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.69 W, 72, 6474 MiB, 24576 MiB, 6 %
2026/09/05 05:56:57.113, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.81 W, 73, 6474 MiB, 24576 MiB, 30 %
2026/09/05 05:57:07.114, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.23 W, 72, 6474 MiB, 24576 MiB, 36 %
2026/09/05 05:57:17.115, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.44 W, 71, 6474 MiB, 24576 MiB, 0 %
2026/09/05 05:57:27.117, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.65 W, 73, 6474 MiB, 24576 MiB, 47 %
2026/09/05 05:57:37.118, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.50 W, 73, 6474 MiB, 24576 MiB, 46 %
2026/09/05 05:57:47.119, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.89 W, 73, 6474 MiB, 24576 MiB, 28 %
2026/09/05 05:57:57.120, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.76 W, 74, 6474 MiB, 24576 MiB, 47 %
2026/09/05 05:58:07.121, NVIDIA GeForce RTX 3090, P2, 270.00 W, 209.06 W, 71, 6474 MiB, 24576 MiB, 0 %
2026/09/05 05:58:17.123, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.17 W, 72, 6474 MiB, 24576 MiB, 12 %
2026/09/05 05:58:27.124, NVIDIA GeForce RTX 3090, P2, 270.00 W, 231.94 W, 73, 6474 MiB, 24576 MiB, 30 %
2026/09/05 05:58:37.125, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.93 W, 73, 6474 MiB, 24576 MiB, 16 %
2026/09/05 05:58:47.127, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.09 W, 73, 6474 MiB, 24576 MiB, 45 %
2026/09/05 05:58:57.128, NVIDIA GeForce RTX 3090, P2, 270.00 W, 214.49 W, 71, 6474 MiB, 24576 MiB, 8 %
2026/09/05 05:59:07.130, NVIDIA GeForce RTX 3090, P2, 270.00 W, 235.88 W, 73, 6474 MiB, 24576 MiB, 30 %
2026/09/05 05:59:17.131, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.67 W, 73, 6474 MiB, 24576 MiB, 30 %
2026/09/05 05:59:27.132, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.48 W, 73, 6474 MiB, 24576 MiB, 32 %
2026/09/05 05:59:37.134, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.63 W, 72, 6474 MiB, 24576 MiB, 28 %
2026/09/05 05:59:47.135, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.69 W, 71, 6474 MiB, 24576 MiB, 10 %
2026/09/05 05:59:57.136, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.59 W, 73, 6474 MiB, 24576 MiB, 30 %
2026/09/05 06:00:07.138, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.08 W, 72, 6476 MiB, 24576 MiB, 7 %
2026/09/05 06:00:17.139, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.14 W, 73, 6476 MiB, 24576 MiB, 48 %
2026/09/05 06:00:27.140, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.78 W, 72, 6476 MiB, 24576 MiB, 47 %
2026/09/05 06:00:37.142, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.97 W, 74, 6476 MiB, 24576 MiB, 0 %
2026/09/05 06:00:47.144, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.89 W, 71, 6476 MiB, 24576 MiB, 48 %
2026/09/05 06:00:57.145, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.10 W, 73, 6476 MiB, 24576 MiB, 47 %
2026/09/05 06:01:07.146, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.28 W, 72, 6476 MiB, 24576 MiB, 48 %
2026/09/05 06:01:17.147, NVIDIA GeForce RTX 3090, P2, 270.00 W, 210.88 W, 72, 6476 MiB, 24576 MiB, 0 %
2026/09/05 06:01:27.148, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.98 W, 72, 6476 MiB, 24576 MiB, 5 %
2026/09/05 06:01:37.150, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.80 W, 73, 6476 MiB, 24576 MiB, 46 %
2026/09/05 06:01:47.151, NVIDIA GeForce RTX 3090, P2, 270.00 W, 236.05 W, 73, 6476 MiB, 24576 MiB, 36 %
2026/09/05 06:01:57.152, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.92 W, 73, 6476 MiB, 24576 MiB, 10 %
2026/09/05 06:02:07.154, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.01 W, 72, 6476 MiB, 24576 MiB, 11 %
2026/09/05 06:02:17.155, NVIDIA GeForce RTX 3090, P2, 270.00 W, 219.57 W, 72, 6476 MiB, 24576 MiB, 7 %
2026/09/05 06:02:27.156, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.14 W, 73, 6476 MiB, 24576 MiB, 47 %
2026/09/05 06:02:37.157, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.40 W, 72, 6476 MiB, 24576 MiB, 28 %
2026/09/05 06:02:47.159, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.62 W, 74, 6476 MiB, 24576 MiB, 47 %
2026/09/05 06:02:57.160, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.85 W, 71, 6476 MiB, 24576 MiB, 47 %
2026/09/05 06:03:07.162, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.59 W, 73, 6476 MiB, 24576 MiB, 17 %
2026/09/05 06:03:17.163, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.87 W, 72, 6476 MiB, 24576 MiB, 2 %
2026/09/05 06:03:27.165, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.55 W, 73, 6476 MiB, 24576 MiB, 48 %
2026/09/05 06:03:37.166, NVIDIA GeForce RTX 3090, P2, 270.00 W, 217.07 W, 74, 6476 MiB, 24576 MiB, 0 %
2026/09/05 06:03:47.167, NVIDIA GeForce RTX 3090, P2, 270.00 W, 206.60 W, 71, 6476 MiB, 24576 MiB, 47 %
2026/09/05 06:03:57.169, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.92 W, 73, 6476 MiB, 24576 MiB, 48 %
2026/09/05 06:04:07.170, NVIDIA GeForce RTX 3090, P2, 270.00 W, 229.32 W, 73, 6476 MiB, 24576 MiB, 48 %
2026/09/05 06:04:17.171, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.85 W, 72, 6476 MiB, 24576 MiB, 26 %
2026/09/05 06:04:27.172, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.68 W, 71, 6476 MiB, 24576 MiB, 20 %
2026/09/05 06:04:37.173, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.47 W, 72, 6476 MiB, 24576 MiB, 34 %
2026/09/05 06:04:47.175, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.87 W, 72, 6476 MiB, 24576 MiB, 29 %
2026/09/05 06:04:57.176, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.51 W, 71, 6476 MiB, 24576 MiB, 30 %
2026/09/05 06:05:07.177, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.40 W, 72, 6476 MiB, 24576 MiB, 5 %
2026/09/05 06:05:17.179, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.76 W, 72, 6476 MiB, 24576 MiB, 4 %
2026/09/05 06:05:27.180, NVIDIA GeForce RTX 3090, P2, 270.00 W, 221.37 W, 73, 6476 MiB, 24576 MiB, 46 %
2026/09/05 06:05:37.181, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.40 W, 73, 6476 MiB, 24576 MiB, 42 %
2026/09/05 06:05:47.182, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.55 W, 72, 6476 MiB, 24576 MiB, 0 %
2026/09/05 06:05:57.184, NVIDIA GeForce RTX 3090, P2, 270.00 W, 220.68 W, 72, 6476 MiB, 24576 MiB, 8 %
2026/09/05 06:06:07.185, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.90 W, 72, 6476 MiB, 24576 MiB, 4 %
2026/09/05 06:06:17.186, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.28 W, 72, 6476 MiB, 24576 MiB, 49 %
2026/09/05 06:06:27.188, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.88 W, 72, 6476 MiB, 24576 MiB, 19 %
2026/09/05 06:06:37.189, NVIDIA GeForce RTX 3090, P2, 270.00 W, 223.46 W, 72, 6476 MiB, 24576 MiB, 18 %
2026/09/05 06:06:47.190, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.90 W, 72, 6476 MiB, 24576 MiB, 31 %
2026/09/05 06:06:57.191, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.58 W, 73, 6476 MiB, 24576 MiB, 47 %
2026/09/05 06:07:07.193, NVIDIA GeForce RTX 3090, P2, 270.00 W, 224.56 W, 73, 6476 MiB, 24576 MiB, 4 %
2026/09/05 06:07:17.194, NVIDIA GeForce RTX 3090, P2, 270.00 W, 213.57 W, 71, 6476 MiB, 24576 MiB, 0 %
2026/09/05 06:07:27.196, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.69 W, 72, 6476 MiB, 24576 MiB, 46 %
2026/09/05 06:07:37.197, NVIDIA GeForce RTX 3090, P2, 270.00 W, 228.04 W, 73, 6476 MiB, 24576 MiB, 47 %
2026/09/05 06:07:47.198, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.52 W, 74, 6476 MiB, 24576 MiB, 0 %
2026/09/05 06:07:57.200, NVIDIA GeForce RTX 3090, P2, 270.00 W, 216.25 W, 71, 6476 MiB, 24576 MiB, 0 %
2026/09/05 06:08:07.201, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.45 W, 73, 6476 MiB, 24576 MiB, 41 %
2026/09/05 06:08:17.203, NVIDIA GeForce RTX 3090, P2, 270.00 W, 230.76 W, 71, 6476 MiB, 24576 MiB, 27 %
2026/09/05 06:08:27.204, NVIDIA GeForce RTX 3090, P2, 270.00 W, 218.95 W, 73, 6476 MiB, 24576 MiB, 25 %
2026/09/05 06:08:37.206, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.87 W, 72, 6476 MiB, 24576 MiB, 14 %
2026/09/05 06:08:47.207, NVIDIA GeForce RTX 3090, P2, 270.00 W, 215.53 W, 71, 6476 MiB, 24576 MiB, 4 %
2026/09/05 06:08:57.209, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.94 W, 72, 6476 MiB, 24576 MiB, 48 %
2026/09/05 06:09:07.211, NVIDIA GeForce RTX 3090, P2, 270.00 W, 233.07 W, 73, 6476 MiB, 24576 MiB, 46 %
2026/09/05 06:09:17.212, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.25 W, 73, 6476 MiB, 24576 MiB, 30 %
2026/09/05 06:09:27.213, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.53 W, 73, 6476 MiB, 24576 MiB, 4 %
2026/09/05 06:09:37.215, NVIDIA GeForce RTX 3090, P2, 270.00 W, 212.61 W, 71, 6476 MiB, 24576 MiB, 48 %
2026/09/05 06:09:47.216, NVIDIA GeForce RTX 3090, P2, 270.00 W, 232.84 W, 72, 6476 MiB, 24576 MiB, 48 %
2026/09/05 06:09:57.217, NVIDIA GeForce RTX 3090, P2, 270.00 W, 234.61 W, 73, 6476 MiB, 24576 MiB, 47 %
2026/09/05 06:10:07.219, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.05 W, 74, 6476 MiB, 24576 MiB, 0 %
2026/09/05 06:10:17.220, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.81 W, 71, 6476 MiB, 24576 MiB, 48 %
2026/09/05 06:10:27.221, NVIDIA GeForce RTX 3090, P2, 270.00 W, 226.47 W, 73, 6476 MiB, 24576 MiB, 26 %
2026/09/05 06:10:37.223, NVIDIA GeForce RTX 3090, P2, 270.00 W, 222.96 W, 71, 6476 MiB, 24576 MiB, 5 %
2026/09/05 06:10:47.224, NVIDIA GeForce RTX 3090, P2, 270.00 W, 227.09 W, 73, 6476 MiB, 24576 MiB, 1 %
2026/09/05 06:10:57.226, NVIDIA GeForce RTX 3090, P2, 270.00 W, 225.26 W, 73, 6476 MiB, 24576 MiB, 0 %
2026/09/05 06:11:07.227, NVIDIA GeForce RTX 3090, P2, 270.00 W, 207.21 W, 71, 6476 MiB, 24576 MiB, 0 %
